X8354 X5473 X3456 X3046 X5196 X3045 X6403 X7066 X22915 X2151 X5265 X64805 X3043 X7042 X10125 X11136 X2159 X7043 X5136 X58494 X11069 X2149 X2 X7450 X10335 X54331 X5153 X5575 X408 X2791 X83700 X161882 X5175 X10461 X4846 X8503 X5154 X351 X91768 X3717 X5155 X5770 X6915 X3705 X221037 X64837 X5590 X27154 X207 X5576 X3799 X5908 X801 X998 X5566
TCGA-A2-A3XY 3 3 9.30807518222862 3 11.1249665032922 12.2340232352936 16.4234690221577 13.1567694495047 13.9534529755532 18.2003738815122 17.7004928513273 12.905380513692 18.3238039984581 16.9261001370717 15.1786553371349 13.0169568359815 14.8952168597752 17.9839952706536 13.9067073498854 15.6026141963398 15.1028432368038 19.2202551760471 23.3843794555103 19.1999796962233 15.3607149764605 16.149690793552 16.1098993708774 17.4604938931755 16.3244722280057 18.1357472446949 16.6084947137609 15.0257093623171 18.936407925181 15.8617690918123 16.4321603487703 16.7226955012365 18.8370268389723 21.1771499514823 16.5268240558367 16.2356440112028 19.3208298290119 19.5578701699246 15.443793448323 18.2183016272961 17.0456797712977 18.0294466384759 16.2824676056214 17.5164151206561 18.6447600544336 17.5890826344136 20.6432822589195 15.7135304409184 19.6354032433266 20.4798716468962 18.4636107199039
TCGA-BH-A0AV 3 3 9.70023397115924 9.58988131303455 9.21396940556205 3 13.8543997980225 13.1456624122466 11.5324340591809 16.4070441604164 19.985840755793 9.58757546142903 13.8740841813989 15.872200557984 15.3450299085883 11.7374172191187 13.5354364135828 17.4044101706754 12.9679543667767 16.478645994886 14.35497318313 19.6032984311699 25.3747889631754 18.9439697113997 16.5265071063069 16.0008828738811 15.1654585054051 16.3742634349279 15.6436362356175 17.8360393440832 17.4010296510169 13.3488102579348 19.009649233804 16.3482425765913 14.8392435525348 16.893076746599 17.0457356098278 22.2387278656499 15.2289565437112 16.2579158771278 20.3900896495189 18.5427839653652 15.5553025646919 17.4733470777114 17.4287805146581 15.973291559478 14.8722125115747 18.4955926535012 17.6449901393987 18.7074390752569 20.1495362792135 16.0080899554493 19.727492429655 20.4765528493619 18.3591374240733
TCGA-A1-A0SG 13.0207173568043 3 3 3 3 3 15.9681373528784 11.9541086660625 14.395115495418 18.9022654550105 20.5908039516138 13.8823043075072 16.4687280880337 14.2079951912265 16.4129452189016 11.3640774471077 14.3308338450763 18.1238449193641 13.7588140611137 15.9695748368902 12.7569496480986 19.3225347585303 21.064429031422 18.6336174108868 15.427760486896 15.6299124719697 13.2308589868291 16.5264032171786 17.3148538048679 17.0886658319058 16.9411606867083 14.9947133569291 18.7259753366604 15.125438248239 14.956255411369 18.2642505846948 16.5062165936939 23.4128020882322 17.4893257783598 17.0737963244978 18.655877006047 19.945034547295 14.0627521554904 17.8267603134649 16.814952968861 17.7389186696594 16.626848475908 17.6095503266097 18.9399093647548 18.5098875365172 19.5893307732246 15.5524275664044 19.9808534076584 20.8360930258366 18.9032900192521
TCGA-AC-A5EH 3 9.27880425580342 3 10.8900159367278 3 3 12.1047965412204 12.8846944800252 13.2101017418576 13.3917216335877 17.6075726813584 14.1110621519208 15.2392922560727 14.9890490738562 12.9638794832056 10.216360889957 14.3347528386354 18.8771859223353 12.831566544231 15.144312722133 15.7974891644661 17.3062081343717 20.3388011438409 17.1513151775065 16.2129542937851 15.8103475573318 13.6355153072231 16.4872576675834 17.2864362869174 17.3950328586842 17.1126765685291 14.9597235619205 18.042179032984 15.7035447192767 15.0732004971435 17.8425249059601 16.6206189072779 22.6545240075426 16.7519459304373 15.0936373184701 18.1481296165371 19.2808141480748 14.5427134425008 18.4480728271477 16.6024832410931 18.0471879642522 16.1821923431759 17.0959723787351 19.3829910363694 18.3103021846773 19.6021897803764 16.0224338791694 20.058550892735 20.6458562954814 18.6568134350044
TCGA-C8-A138 3 3 10.8067254660477 12.4278626820199 3 8.93305946176324 15.7476067661212 15.6058166865025 13.8293966731816 18.2119313251577 18.0380979076181 13.4600849319043 14.591828925387 14.6923145643379 15.0139933162653 10.4349059229985 14.2521403185302 19.1596129032902 14.2004534548135 16.9848260640706 14.4060411524241 18.6145053911717 21.4899763282825 18.1401675740575 16.4723165132929 16.5200443867316 14.5141994154402 15.9429238291363 16.762614440708 18.2835003370178 17.2586716520095 14.8031190690099 19.5579717790968 15.3105528943052 16.1351056378965 17.1807807631509 17.4769423757714 21.3420826321813 15.5123586622683 16.72602454645 18.2956260643033 19.115769441511 15.1583914048995 18.8442382503343 16.5593696724594 17.3806062665461 15.7393860800177 17.8973991806475 19.5878262727371 17.4826093401036 19.5385087898676 15.6594002135004 21.1474131527813 20.5301201477547 18.8957795961918
TCGA-AR-A251 3 9.02987268968984 10.9188060813267 7.6885033125745 8.28841210608539 7.50197260204973 14.4248383643008 11.981467030297 12.4982092021497 15.1703283939849 16.201963160405 11.5870629568564 14.9158033162045 17.5793299851652 16.1396989719736 11.0591010550362 12.6984258516089 16.2184123431128 12.9627344988082 14.6277565108992 13.6215905938293 17.8929282230617 20.7522173643367 17.8728535223087 14.9821472061382 15.9655307296478 13.8964779303718 16.7954935773951 15.6292214201524 16.5885387519485 16.1038033937243 12.7967306119763 18.9120161962148 16.5897286524325 14.9002242857919 17.3951582084306 16.2968698972738 21.4908520925882 17.9126133222741 16.8579970147786 16.9209527193161 19.457946588632 14.707588745499 16.8147212390249 18.7998610820089 16.6692831017657 16.5272119400934 18.5503245552933 16.1644801910748 18.7266844546249 21.4066708127355 16.2660110510826 19.533552538589 20.8965992700401 18.30163428977
TCGA-A2-A0EX 3 3 3 9.99359212399226 3 8.81352250070417 16.8378233593387 12.5240019787393 15.4238604676836 17.9975459593077 18.2136313130344 14.0680311735951 17.9878428164616 17.3606071455258 14.0871656611138 10.314026830735 15.4521220889291 19.6421135737784 15.242245721623 16.8584274046078 14.3721844716035 18.608648283468 21.3468534636168 18.5417554829562 16.3850265922472 16.2753796520505 13.363958338034 16.8160107229836 17.6076042707482 18.1895851735748 17.6282446068804 13.2531179098425 18.8725907805316 14.8120884719667 15.2169885049367 17.8701219527976 16.4970458428068 22.307138628912 17.1480086723416 16.8945468551275 17.5160373209206 18.699335198801 13.6972573075995 18.0768820707251 16.8189275180544 17.0017988787707 16.3867553993544 17.4357409142928 18.3544787558984 18.2152113403731 19.7099285497542 15.8193051704454 19.4412612323598 21.3166027104632 18.4984498858179
TCGA-AC-A62X 3 12.1228665037901 14.0488877746302 8.96010232407455 3 3 12.6422260264047 10.4846325480464 10.8326585270312 14.4267123752416 16.7193085490362 7.98083605011482 15.689623443849 15.1613666486871 15.9990904960666 11.4562042698322 12.1187565413555 16.7318172154018 13.2782423270144 13.6447805785157 13.4719865114608 17.3367776502226 21.5858140603941 17.8640276685391 13.5715271159116 13.3166094508547 12.1115881520682 17.8913671181443 14.6786933789512 16.9148252399775 14.8422403530888 13.2742122134191 17.3779527045188 13.7967595062963 14.7435806122947 18.0766561480836 15.912655974457 25.2169698163275 16.1823328657112 17.4543126017904 17.6719280119973 17.5353842747506 14.8943945866597 16.1453232389655 17.7736604567002 17.9614399928304 14.7006840927247 18.5133187383845 18.0575391534078 17.545061263496 20.3852454389424 15.9121267148601 18.9314813825884 20.1706491461477 18.2048571313396
TCGA-GM-A2DI 3 3 3 3 3 3 17.8970632712761 12.6885450762407 16.0530284201287 19.2737530386981 19.4093817387058 15.089840212724 17.0033355407098 18.6384052989701 16.7620987205498 11.1528363290236 15.4584461909993 18.8971214358628 14.9879609665529 16.5853165906485 14.3019737572075 19.9557454285152 21.6062866325304 19.7615387439901 15.881106710543 17.4796525810756 14.917493176647 17.3495634571386 18.0197820506959 17.4614921150091 16.9361564876745 14.7431226150159 19.8961377196347 16.4272341737618 15.9284524758417 17.5763512956153 16.3539262923445 22.110044536005 16.1201807376447 17.9755248397617 18.7898648004934 20.0159979235215 14.1429625938089 18.0632390099534 18.0688189029552 16.664327407974 15.7271596404064 17.5007919405605 18.7630064401866 18.2941410867499 19.8624046093957 16.138702873066 19.6360417389649 21.0904377586831 18.8732939961642
TCGA-D8-A1J9 10.9258738567355 3 9.29000276359108 9.18001631600312 3 3 10.6484755528406 15.0693644165935 10.8060387466447 15.9309984816233 16.9212906130102 13.2880873373003 14.385008206734 14.2270850151917 12.8968024855764 12.1373265724836 12.3099651033237 18.1344265917641 13.6641481302844 15.1057941627379 15.615311776967 18.453552280074 20.6495508788194 18.3628707997564 16.4572806954591 15.7799310764925 12.9821725851452 14.8742090984589 17.551579354092 16.8984797495968 17.0779223964155 15.1895061396414 18.6040057909576 16.5985308045532 14.7689921697978 18.075914917752 16.1899314502658 22.0170783811945 17.4941905726831 15.7150483646233 18.3315374738887 18.8428297974596 14.3457027072456 18.5246522748371 17.1618207013478 17.7211455805986 14.9157727231398 18.1698505687086 19.2342845898789 17.8147803749733 20.2666856299697 16.1478457775707 20.4516911466312 21.3950033150455 18.1603202835523
TCGA-A2-A0EU 10.9423668929972 10.7294613438452 8.89737928324304 11.7648237811363 10.9718003115567 8.597034156549 15.1727135957281 13.8870426462209 13.3220581656068 18.420909438581 17.4000007917001 12.8051808531159 17.5961036478403 13.5186499433131 18.6418184510382 11.4509077654759 13.3011474445965 17.2494190590513 13.3073409522149 15.2775216684549 14.8344158841643 18.7445091418403 20.4160242184025 18.1478049034682 15.2129712285658 15.2935401043546 13.0202983514754 16.5311792918559 17.5696776825923 17.0718986468345 16.2961107808049 14.3784599966308 18.4340523866627 15.2947705382714 14.8387002833767 18.3369615644488 16.5932961626769 21.5337302654252 17.8252909029085 16.6319944468876 17.7531640667836 20.0563233748022 13.4208647490202 17.5961707518118 16.8286769757171 17.8535769296982 15.7406844523932 17.6644297195817 18.048392339551 18.3201597169732 20.3224044089081 16.4443567126316 20.0439340695243 21.2315286827701 18.8185680954989
TCGA-BH-AB28 3 3 3 3 3 3 16.1801864512171 16.8243986316961 14.7931810890964 18.0195230097706 17.2290712981352 12.9062353634155 15.9173613004966 16.8468862831396 14.8489204685825 12.144854764201 14.7704892436776 19.3456518221944 14.1864594705263 15.8997783497871 14.7733252650882 18.6362152617735 20.8540241533764 18.4969549488519 15.3745385979443 15.6311492104431 14.5642189512687 16.4336319423324 17.9382647357759 17.0343992762859 16.6436816826353 14.0496706310186 18.7280331817161 15.6839246690917 15.3958336967802 16.7077443691664 16.2896572245388 22.1069243295778 17.4888943945953 15.6911810928194 17.8485331682185 18.4886839567159 14.6141440342284 18.2436677212388 17.505506768539 17.6154918947674 15.0531130440616 18.2111328324818 18.3217498739533 17.9138490775492 19.3616090210488 15.7062942153969 18.9431310024372 19.4280508297236 18.2641430413506
TCGA-AN-A0AS 3 3 3 3 3 3 7.1900385049372 15.9860385379869 10.9153456555061 14.3921146716113 18.127927817011 10.3482602059848 16.3956471874628 17.068809696958 12.1138395367717 11.0002091884421 12.1376335693858 17.1678274680022 12.1848152362479 14.7402426065841 13.0338512959943 19.0539239734691 20.9234215420349 18.0741582455747 15.5875736287499 15.998712023968 15.0080554171636 17.9556578651323 17.1029216776909 17.2909813980616 17.3451094931865 14.425451398876 18.5238561946399 16.8729386099717 14.366813336021 17.9330057747561 17.3554415146149 22.8714397121454 17.74433832209 15.4966088942729 18.328449242296 18.9179215537986 14.570188159139 18.2077458116053 16.7806808564451 17.6305496245573 15.5568290237333 17.5431853390629 20.0880011420166 18.3645254177956 20.0766180496645 16.9994586437695 20.3276557295021 21.0249710452294 18.225790166728
TCGA-A1-A0SI 11.124250919113 3 8.50276338107983 8.3938502856359 3 8.20420947850285 14.0634760284593 12.8074386050866 10.4977110038853 18.2326244510775 17.204171672045 12.6065714577709 14.7823491846483 17.2152171858913 14.6380255743496 10.8806077004756 14.4248951699398 19.0295874979354 13.7364420359705 16.0091616548504 15.3923021995956 18.8438225737385 20.6988841562429 17.9637174916519 16.6619229072945 16.3870875137086 14.0056031213295 16.2926603634399 16.9013215780116 17.2822706665514 17.2800973202831 14.5110056982642 18.2958362611512 15.4535436462044 14.8022273894265 18.1924981658832 15.8419127207169 22.9978246053329 16.6946254335573 16.79967477268 18.1443734947655 18.8849880157559 14.5114646142335 17.7269574016997 17.4470915610177 17.082313615208 15.4570302518255 18.3372228646786 18.9856678503607 17.8041414017183 20.0965951367953 16.1004271662563 19.5240268546379 20.8997348886452 18.7828656067229
TCGA-BH-A0B9 10.7336473410518 9.3607483983814 9.67749715758571 12.5537875727469 8.61619688606539 7.82416573824126 14.6223856373265 10.102220063096 11.7223964228876 15.0094409843996 17.6456048501972 14.0313528430897 12.0836303821831 12.5514547884156 15.6208278277042 11.4406096320137 12.4577046337095 15.3339720337822 12.1201780467765 14.0087159692442 14.0731949003971 16.4965028525731 22.1675472322274 15.7875342240715 13.2990923502986 15.209829611686 12.931167161327 17.9844303777312 16.5629598982209 15.7319564412105 16.2999437148912 13.8634130259586 17.3911374148512 16.97193523863 13.6570652167354 17.5973074400925 14.482103482782 21.0634344143247 15.4459382343388 15.8345138096963 15.627692733063 18.2662270790249 12.2622797169413 17.1488057343388 17.5514599213498 16.3500385946913 15.5039610823621 18.1648472410714 17.1412468251175 17.2178986556901 19.2065094720205 15.628935782264 18.8626097968784 20.0335905709644 18.9622192345062
TCGA-A7-A5ZV 3 14.3299145479719 3 3 11.7687053043111 9.38365068355223 9.98320114699783 11.1059159725939 9.59100532174473 9.68931147140241 21.3880532208007 10.1536555377163 20.5943320069878 13.6436901034286 12.7292958971224 10.6682780924742 12.0268355941085 15.5826538275302 10.6074425017603 12.0569262310951 12.2940773256187 15.8890633242162 23.5089692960456 16.9820172835249 13.4281040277169 15.101977758462 11.9859192618807 16.3656364736344 17.4637439885234 16.3927602712684 13.59242801158 15.2726234953568 17.3676139650102 16.2035374850594 13.5668867647839 17.1802047404759 17.4857918967007 22.9756212979399 15.928468295154 15.8902256369209 17.0869827534285 18.9140961656611 14.9141245245228 17.5661690508368 17.0267697794534 17.5109535665147 16.8679524857176 17.3249385478257 17.7718612681879 13.7771044526064 19.1577348209904 15.6340156143257 19.4728765630171 19.1997336416916 19.2135416085414
TCGA-BH-A0HP 3 9.86976083392551 8.62224773502961 9.49724948530522 9.12163627579914 3 16.8252879775225 14.4699743389829 15.6120049204225 19.0842132447475 18.2044992346449 15.8799311224534 17.4328047725074 15.3419677759148 14.1753024146462 12.2842589559706 14.7224370166892 19.9541681280429 15.1035028440454 17.3905938877328 15.9598286005981 19.7423757494455 21.8533718022965 19.2519829439447 16.1239185191074 15.9338608312767 13.9123290823752 17.2113490636911 17.6518176106624 18.0302148695276 17.5356437293646 14.3288296798963 19.7249439361834 15.8465545670991 15.8687413305057 17.8080036737642 17.2079864858426 22.7589103705819 17.5937833770101 16.9157363162573 17.599319978437 18.1732962086428 14.3678509067703 18.0317300464519 17.3504012396226 16.5480404413133 15.9215461121083 17.8348648046916 18.3233511424925 18.25216611276 19.4182364671837 16.2132194002277 20.1194547708043 21.0016774865268 18.6665645839455
TCGA-B6-A408 11.7254168504233 8.94678034139558 8.68676832960154 3 9.18653940676183 3 15.7884763643221 13.632062621091 14.971874941247 16.0366378556069 17.6645528492828 12.9723894288495 18.6621346253119 17.6835956474245 14.9633333710333 13.870494339274 13.9178665041876 17.8032544980731 12.4391249015812 15.3342566204105 13.7304855995612 17.2860413487246 20.4033679010635 18.312730004339 15.4015134519333 15.354874421985 13.700494127277 16.9535072557183 16.7012597368234 17.5259397582397 16.1727590375668 15.4721523678557 18.5758002528284 15.852407393714 17.172307235703 18.751967590601 17.0078950888953 21.0211864947572 18.047943380852 15.5613185162387 17.7784480721747 20.2855012507713 14.9966711171612 18.415627550373 16.5875093323711 18.1543270230673 16.5413175020095 17.7665295357469 19.2222724882434 17.703336993961 19.2181475332784 17.1315497776455 19.8646638852467 20.4589199731189 18.6274198309411
TCGA-A7-A3IY 12.1131535014011 11.8004074010583 8.75211747200757 9.62828910756419 12.0432996576893 11.4232531567598 13.6692716042382 15.973804564267 13.4456900811369 14.4564741586533 23.1317063432492 16.1152897063308 21.0872511466046 14.964703834127 17.7342264448017 9.72762240744967 13.6279525777792 18.0923785710383 14.0892834123475 15.4745382770667 15.3606530727763 17.6160597917479 22.0557110377787 18.7983617530411 15.7083902001069 16.2356594676589 13.594157733937 16.2533243122339 16.8832756017191 18.185289374602 16.8242782797172 14.4382075922563 19.1727151668859 16.6953409177189 14.9127250623256 16.3900403463444 17.5070354938261 22.0686710075264 17.7119736332122 16.1881689021817 18.1759513935511 18.4391503981869 14.9551133061108 17.6433179525256 16.894500757871 16.9908486170004 15.9373296380192 16.7061856320945 18.3701892462492 17.2751884552789 19.5877273058412 15.9799804922914 19.8181699986166 20.9983493155202 18.1660095593882
TCGA-E2-A570 11.8131372621197 11.0167028640959 3 9.07158925682051 3 3 14.655094284634 15.344957021115 11.9093900417359 15.7382445131737 21.3199620198266 13.6923756165614 16.097092431489 17.2700100582773 15.2442649985576 13.2669391438546 13.7941101009173 18.7564379446307 13.0380533955683 16.2377477925577 14.7013646751212 17.5795100514922 20.0749781515451 16.9551712661002 16.062227073928 15.7548818388255 13.6210084641992 16.5082764907482 16.0788200479775 18.3118907642065 17.112283457051 14.6397929041979 17.9600459742711 14.5926235777575 16.0517216771884 17.8489918617636 16.5665536986132 21.83451376758 16.5468091440419 16.9361605376406 18.0026452646254 18.911903576865 14.6991971760775 18.2584381915795 16.5110775404953 17.4190646621452 15.9564447607208 17.1820095450624 18.9466220012582 17.6041066025637 19.2126682687147 15.6412273434175 19.9159990181817 20.5619549655399 18.7316174811066
TCGA-A1-A0SD 3 3 9.65458953174196 10.8568960464299 3 8.36947142592845 17.098573416389 14.7128321665207 15.1215908078047 18.8345325082289 18.1866026070918 14.3083299548707 15.5586428793747 16.7781317798177 17.5301374480749 12.0468123786022 14.0307682628406 18.9511971144279 14.7209763448801 16.8180504062121 16.7765379342387 19.6789718447535 21.970905277193 19.207019676429 16.5348593752802 15.7435752637551 14.5472802931577 16.3599370275993 17.118203316833 17.9570059147661 17.3081926352985 13.9551407446121 19.553115139625 15.5239025935629 16.2737215528557 16.7877651695841 16.9345665918231 21.9274352460558 16.1194101737799 16.3263396740096 18.0196301409235 19.1791681939234 14.5762096192818 18.520509885143 17.650242118044 18.2613856978544 15.457034309398 18.6029183456782 18.3853235451796 18.0527793597932 20.3124233842528 15.7244713071137 20.0480807242015 20.477716691608 18.1516235209445
TCGA-S3-AA14 3 9.69148754085358 9.42958112105347 10.8923271324778 10.9267969269381 3 14.9979323557726 13.1642803102502 12.6401237607929 19.4542805755739 16.1290855620931 14.0275612706166 16.1655229863698 16.3085462417696 16.1873022286004 12.987976669554 14.9000288182799 20.0630659389594 13.4882962792197 15.9999300877735 15.2669599335458 19.7352194460542 21.0542355734811 18.6720831410667 16.1359987555567 15.6393132536867 14.7074389862285 15.9000724532451 18.3073827373079 16.8975480306824 17.1511118264091 14.881894266714 18.1479132772293 15.9468402219926 15.5027510691252 18.6339675922008 16.6118078391035 22.3176958195181 16.8430569139097 16.7714593052758 18.125536273446 18.9269799646115 13.9022393220943 17.9502515455275 16.9150467955773 17.5501954773266 16.1781869433496 18.5386581334432 19.0572697284166 18.6824345218846 19.4905514080226 15.5858986471479 19.5046426419408 20.7203763507837 18.7237543434997
TCGA-A2-A4RX 3 10.8220301292229 9.56623105538119 10.4477465678954 10.0698140573139 3 16.2010072466708 12.6440431113471 13.7033589337452 17.3352973323934 17.2898396838203 13.1932492410958 14.7669313862643 18.3050180747329 15.158500017383 11.2813822009286 14.0732658266942 18.8877012505353 13.3162628658107 15.6334857291118 15.1600493737578 19.1956661583537 22.4640487326277 18.4179504582115 16.1029232649549 15.8309509746062 14.4795643456991 15.9395897174168 15.1941042270877 17.0151912314036 17.226172851361 14.1887071002158 18.7022415484542 15.1272234931536 15.8270156690147 16.9804603752516 16.5660281375107 23.717861125581 16.4863028319587 16.4027087829806 18.2214770830305 19.1423196630645 14.4353237019807 17.3819771136195 17.396207537545 17.303030401463 15.6109575579447 17.0105153800935 18.6974331427588 18.4560612777535 19.4800626576714 15.8106122117132 20.2002525397589 20.3385584250309 18.5886399883997
TCGA-Z7-A8R6 11.8528002360113 3 3 3 3 8.51206826532047 13.7757100966398 14.2883307501287 12.5497041599642 17.9758768689353 17.9286459350547 10.8485578253915 16.283663987696 18.3432180783402 14.7240852762298 11.9478526407944 14.740359843386 18.1115939544258 11.7172924200898 15.0373871707823 13.6228454438365 18.2754802988779 20.31909276223 17.4139934168545 15.1261767659991 14.0790987901962 13.5984072000357 16.7662757503594 17.4049544516624 16.6735011788771 15.9785255506019 14.7921715423199 17.9179787047845 14.709696181958 14.9273309379669 17.8637305874875 15.6011228395141 20.7357706267515 17.3935423502019 16.0026087222481 18.6334364796501 20.2792529898581 14.2354167634914 19.1998469651024 16.2499027178854 18.3926182290709 16.2617503918718 17.3087489381003 19.1991475245198 17.6807716071492 19.5219681662299 15.608706734938 19.9627608559801 20.7918304887463 19.2407676279139
TCGA-A2-A0EW 3 8.98372004914791 3 10.1795078861619 3 3 16.6932278354901 13.2410431414545 17.5348912302037 19.296339495792 18.1152709239986 15.3833983983823 18.2293330236309 15.3385934405826 14.4578832724005 12.2315940925152 15.6113336673308 19.0479295114613 15.5394240808122 17.0842496497074 15.8043890799637 19.646376392625 21.8213236630215 19.8845993630052 16.5299038820918 17.0377294052339 15.0887707874992 16.2331958173681 18.0794097891788 18.4076805729168 17.5115909726023 15.8344471719813 20.3431154355303 16.3343465710984 15.5345585650495 17.885248674015 16.1766688588472 21.9803151893144 17.2354627718212 17.003654563879 17.6398368907876 18.5098793433544 14.3083915799963 18.134305393143 17.7429265980683 16.9727590642845 15.9428650463059 18.0032725047453 18.300903837766 18.2403456503806 20.0314351437449 16.0808899757936 19.7239598431876 20.7455043393073 18.5697037199405
TCGA-C8-A12W 11.7245844603918 3 3 3 3 10.3604028739361 13.6657889228345 12.5618396827287 13.8015649183377 17.9046067228679 18.3973144069333 12.2092578810191 13.6167731071557 14.6387648480441 14.6208158198049 10.484649411895 13.7054053477186 18.1024906818631 13.1132031099322 16.2749055058843 13.0434535812198 19.5696029891888 22.0087568929246 18.3868315684166 16.6056425825369 15.6397451837839 14.1341008951984 15.6695960660707 17.1008474933529 16.9410417794112 17.2602799180742 14.5095268436185 19.1859999333726 16.646009113947 14.9525902425183 16.8565842973625 16.08783692655 21.0407348291175 17.178618159288 15.9483972320194 20.3666075246264 20.3980908533294 14.8396014319014 18.4725281093645 16.7861035936547 17.3362128486729 15.9801236840562 17.9383287488329 18.0968095047655 18.6933825128935 20.6997575186635 15.5800852750624 20.0014639761985 20.509807624038 18.1851986215511
TCGA-A2-A0CV 3 3 3 3 10.5285114325397 3 16.6917740261738 13.5199003069161 15.1389192942391 18.803164629304 20.634038777873 14.7151161127832 15.1509968945963 18.5983983104473 13.9318902847854 11.2286233468586 14.1425580330138 19.4069333312872 14.9146491826278 17.3164818043685 15.4233840868322 18.9840279337902 21.6184987641764 18.1380277963815 15.8948423170355 15.9832984671667 13.5790734037769 16.6924582183725 17.3558367567636 18.398903639705 17.3226942252776 14.1902364735507 19.0878438776455 15.1206557524912 15.5891478368791 17.2366804732892 17.3435335808654 21.9894001680086 17.8573252678825 16.3691392341076 17.1684315007125 18.8912648532552 14.6338633376706 17.7462436738193 17.4264133798902 16.9529576827818 15.8802617578697 17.864350291502 18.4309898453941 18.3599144097432 19.7243109981719 16.4006047378441 19.7889290244044 20.7644905169483 18.8271376818679
TCGA-A8-A09E 3 3 10.504319649282 3 3 10.2001425105548 14.4818537186849 16.458806532467 13.7622792170176 16.7072294705495 17.3102117336988 12.5000259587737 16.8851034009598 12.7718613655199 18.3986363066763 11.2269869378609 13.2383342211567 18.3512689435601 13.1725401402731 14.7891010649904 14.7657244664925 17.7386827102922 19.4643701443533 17.9485786488956 13.8926780490917 14.1174705157981 13.6943152149557 15.9928650319874 17.1908546300118 16.2560199936086 15.4057355248904 15.785054821759 17.9193100454987 14.3303835409126 14.5368404682516 18.1881423135172 15.4398198674722 20.8898799088428 16.7773808852199 15.279383281375 17.7199008235969 19.3271296715045 15.2440240786953 18.6834398814631 16.1514697147763 16.6338542407498 15.2654067255524 17.7167373156898 18.4688678761761 18.0126788302973 19.8269405257434 16.0686740606131 19.5025833571054 20.4151437702793 18.987161446926
TCGA-AR-A24N 11.1127983817573 8.75085317860584 9.47540060851921 11.5214847085043 3 8.19302857244613 13.4149350608557 16.7119791102877 12.1553445044948 18.0643141557876 17.0153199715667 14.0324877266061 14.6465675874886 16.3045218569645 13.4844819007304 11.6738707662706 11.5309530825868 19.2348360398155 13.7198510379157 15.2393177557303 13.4998791276942 18.8149902705647 20.2947816883702 17.3507226847472 16.1693361540153 15.4781396416881 13.4611836426984 14.9527355742975 14.5490547572116 16.4616705714964 16.6475057398956 13.3162851639244 18.195010193348 15.2624865216132 14.0244529283572 18.3388047372704 15.92970242816 22.0019610134713 18.418151278587 15.8940437548562 17.0126679003515 18.9170975788579 14.1162115498662 17.854347013907 18.1682605272919 17.2607058926987 15.1211130339571 18.0196307749952 18.1630185388424 18.7056309716825 20.2840278119157 16.2225231954996 19.5017463593497 20.4414653822743 18.6162660684403
TCGA-BH-A0HA 10.2013069449525 11.3969518261726 13.8291835331067 9.03859957229555 3 3 16.9478952508528 15.3894576862425 14.4071615814549 19.7557012370136 17.7581075054837 13.3727943510227 17.3471431873872 15.0910532828853 16.90800527125 12.1781833576314 14.3167629830013 19.5476995320153 14.7122540162777 16.7172365201517 15.2526961227853 19.5636854654128 21.4947024466087 19.0272946791414 16.4120708677534 16.3788690252053 14.6870650976795 16.9979407975215 17.1405467133582 18.7116918303918 17.7284137878855 15.9142440192376 19.4480565147736 15.1398639763873 15.5973914167083 16.8450589796665 17.8559746351527 21.9190280755439 17.2778192226523 16.3284575321047 18.1935901385693 18.7865366371533 15.2345194031903 18.9256788084549 16.5696902427216 17.0519744144795 16.2498072618467 17.5789688304145 18.502496821261 16.9824615812339 19.403295804832 15.615911851267 20.0826477970792 21.2344644928076 19.0823135188457
TCGA-A2-A0YC 11.0839756675153 10.2890981358899 13.8572094403841 3 3 10.134418083795 15.3823545792504 13.2520158686649 13.5377178716555 17.013454686087 23.8662193746134 13.1505298742686 16.4287911198947 14.2602604553135 17.2060362544259 11.3620043091002 14.1147593192893 17.8081090628658 14.0550197263162 15.4497478303562 15.1686733407366 18.4675092011473 20.7702869157586 18.6360779051961 16.4792688929657 15.7026898601497 14.8761929312506 15.6734375434446 16.3882747254068 17.2481561262981 16.6363943993304 15.0030879362324 19.0439696134713 15.8254921398651 15.3258112436075 17.6862965862549 16.1910151309937 21.5787585013424 16.6892805226694 15.8847622232672 17.896017551048 20.1083354979413 14.1475698120356 18.5012327889636 17.5562155051125 17.674038417519 15.4545098874859 17.7497935869775 18.0254678194763 18.050165851268 20.2780494113159 16.0816360747917 19.5225786580524 20.6201386104546 18.8210129504736
TCGA-OL-A5RZ 3 3 3 9.2875028512628 3 3 14.9356812615892 11.2285845516735 15.0874076633338 15.4603948492531 15.2900935182963 12.2689248402722 14.1336430514234 12.322076302403 12.0152340809576 12.6928998743515 12.5705264442786 19.9230622292284 12.2310533336908 15.3068796382707 14.3723498424238 16.9720617589332 19.4260624377511 17.7757760784108 13.5835154164878 14.2631550299543 12.9610674572074 17.9159620284681 15.8326271751836 16.6188317295363 15.1115210614961 16.0834347204749 17.594930057933 14.5942529930204 14.6323428954748 17.1555054647356 15.4253271380253 20.9595506419625 17.1810193194134 14.4912388406102 18.0646194035779 18.1935612051583 13.2350819571244 19.2419494473268 16.0444722241035 18.504891093755 16.3158983680982 18.1898972084234 20.1472474965375 17.2604398281174 19.4966911316038 15.2209881411188 20.5855341293547 20.6611290233307 18.9802273021936
