X729 X735 X4153 X5265 X10747 X2159 X717 X2149 X2 X7450 X966
TCGA-B6-A0IP 12.0995183097851 6.70549674421832 6.45415628551721 18.3658546527736 13.065189074793 14.537841648617 15.3160782705084 18.5174270665301 20.2524942833618 17.8617270086046 20.473235669257
TCGA-A2-A0CZ 13.5428075546884 7.44741761014331 8.71804661740708 18.0350840883903 12.8319941548933 15.122769235711 16.4876294523182 19.7520041501898 21.6696873365741 19.6627852478136 21.0084362301631
TCGA-AR-A2LK 8.62940785843319 7.75290544775103 8.77262790175688 18.6847750790251 11.6348485567655 13.21428524664 17.0136234872848 18.7375899103291 20.4934312542605 17.3258545671682 20.3392152948668
TCGA-A8-A06R 3 3 3 17.9990875401187 12.2545040766959 13.8572878345713 16.9578659084652 19.3471187286961 21.3559367106215 18.8214915287411 20.1605098078147
TCGA-AC-A3YJ 3 7.54115745053763 3 22.17774281507 10.8643186676376 13.5585306543883 16.0112257331179 16.4439051820332 20.7560166127001 17.6433868126558 21.8987227998051
TCGA-5T-A9QA 3 3 3 14.684222790368 11.24012774307 13.3927392220085 15.6948394486655 15.7972428033706 19.2046515471672 16.2336144435563 17.1278900890617
TCGA-A2-A0CM 10.6457212375815 3 3 17.7171143182531 11.8428190877388 12.3493952708515 17.1060630876263 18.1268837327454 20.435417655925 17.5434264720002 20.9653365515152
TCGA-A2-A0D2 11.5052368763493 3 3 17.4963049646886 10.8569229373671 14.1881943714438 16.4539068894951 17.7503496320543 22.7105444077679 18.9213282168673 22.9413927409704
TCGA-A2-A4RW 13.9149959521399 3 3 17.508893793168 12.387819748929 15.8920498735309 16.7111564756193 19.2575780479299 21.272167971698 19.082143868575 20.8095022791323
TCGA-A8-A095 13.4781645802721 6.98767952486091 7.67695974433397 21.1354153221898 12.8922275787523 13.8043788481567 15.4126343648738 19.1254990919098 20.6998239561394 18.8045682894101 20.0689139296559
TCGA-A8-A09R 11.4552475632799 6.75377705609074 7.4365536169274 17.8640076503012 12.1409840427443 12.1794649375585 16.9292505716604 18.6141255497363 20.7687813692613 17.9882468875977 21.2605771083349
TCGA-A2-A1FX 10.3445664243393 3 3 17.6441005486645 12.8159724929274 12.9715285095681 15.6794946318165 19.4170637555758 21.5989910338193 19.4661656663514 20.3368529430678
TCGA-A2-A0T6 15.3125975779282 6.83598623722244 7.52117311969 17.3126043654772 12.6658605320168 14.1756793516964 16.0098992192848 19.2559485555466 21.1560962661163 18.8276377988736 20.7718469315834
TCGA-E2-A15F 14.1276998110586 7.27937850302098 7.02053789643506 18.1224774278156 13.7326355425332 12.1743231156843 14.9504639025725 18.1362712267835 20.2471238458887 18.2830347278303 21.2277631297446
TCGA-A7-A3IZ 10.8893399116806 7.01488715827936 3 16.81183466603 13.6916597615112 12.8930035030394 14.5114740486745 19.7380949754638 20.355868560972 18.6565187140278 21.0320424118495
