X6480 X4124 X2683 X10905 X4249 X811 X3703 X9761 X4351 X85365 X23193 X22872
TCGA-AQ-A7U7 18.5291360109103 17.1907017294454 19.5900372859106 16.9266188506785 17.1663574464694 22.7464586407017 18.6666023961497 19.0695283957837 16.4295507382957 17.9175393544219 20.8143622409006 19.3106573256279
TCGA-D8-A1XU 17.8529430996744 18.391149441583 20.4267035146975 17.5743014011968 18.3000702906348 22.830373153006 19.4087195312275 21.4954202932305 15.8178970540916 19.25053797499 20.9832951424124 19.5422398102944
TCGA-D8-A1X8 17.7040738373672 17.4211828314931 21.5909254988391 18.0897411581972 17.9551333970355 22.7050409790354 19.2419004490107 20.4081403247749 16.5106488725005 18.9564097225829 21.3604413224404 19.911486322012
TCGA-A2-A0SY 17.3011528843602 16.1966045622945 20.0287869625859 17.3613341864865 18.1040094938394 22.8758525547556 18.7381468914981 20.2690102097189 16.4845118683709 18.0030161802682 21.141155438102 19.5532416301277
TCGA-BH-A42V 16.7779006667062 16.0399280398386 19.6159550325349 16.8175012531994 17.2785436637588 22.34984757207 18.8241784252525 19.4294469344987 16.9001914838876 18.0084282488837 20.8219193798699 18.5844183164467
TCGA-A8-A08R 18.1665152488777 16.3416183927098 20.4258450376794 17.5343209198528 18.4288655418311 22.6607990064984 19.5509814953391 19.3852213878566 15.4625643520888 17.6037746013169 21.7445640987053 19.7122059500022
TCGA-A1-A0SH 17.0150642499017 18.0021277181698 21.6320409516111 18.2089267272627 17.7779302763254 23.001870397552 19.0183880969987 19.8723649274556 16.5164997391163 18.6682223810806 21.2487304642117 20.1377240288814
TCGA-AC-A2QI 16.8460943125073 17.6131536016694 19.8707558846248 17.3438371182511 18.2142778141362 22.2589461724987 18.7179497131894 19.9814236796064 16.528700118967 17.9589212152347 20.9263512793616 19.082392996983
TCGA-AC-A2FM 14.8551398569542 14.9791478523015 19.578169200999 16.2825149367856 17.471033407635 22.4232017998969 18.3652477506528 20.3890168889874 16.3591260862016 18.0832602619538 20.6600882952379 18.7265216248317
TCGA-AQ-A0Y5 17.7078180875287 18.0209956302374 20.378234144242 17.929506057809 17.7871667420787 22.448230468072 19.6503985098545 20.4034554853275 17.0083665628103 17.9886973892729 21.1593182986588 19.397214425504
TCGA-BH-A1EV 19.0087916885204 17.1587500674136 21.2587670348576 17.6021737460629 16.6614061508778 22.2816041706928 19.5548237380237 20.2532659601335 17.4978862732299 18.3644616534743 21.3363664406787 19.7858708489999
TCGA-AC-A2FK 18.3565364578716 17.2848860562947 19.913645837726 17.8289059810064 18.2542045369515 21.8960445496381 18.9933129236654 19.5924622911396 16.3083427473694 18.2785102490356 21.0101657690306 18.865136052242
TCGA-A8-A07B 17.4265258281803 18.1640313390748 19.9028224815635 17.5154369885739 19.5537818843997 22.7496812945403 19.1490908782509 20.7131982509455 15.3201492027868 17.9602185622284 20.3028885191965 19.1464576900766
TCGA-B6-A40B 17.3887026612929 18.3894857820044 21.0005984190371 16.0288033696864 17.2914882165037 22.3873123133568 18.1652731985612 19.2879086275311 16.5571929509165 17.9939400011409 19.9934584558264 19.0792498747579
TCGA-AC-A2FB 17.9283122042795 16.6985443653965 20.6168240159393 17.8310318436524 17.6594786962218 22.1343563150302 18.6644881368147 20.1176069654244 16.5244335699937 18.4824311244691 21.0208545195274 19.165693433388
TCGA-A2-A0CP 17.3919523828141 16.340982845602 20.3651734472673 16.9647971958792 17.1159143230938 22.760235816186 18.9465401203821 19.4144291541487 17.0388674624228 18.0958780732866 20.847248713121 19.4294376247221
TCGA-BH-A0BG 18.6732879955186 16.0996920000062 19.7236158442014 18.081697397428 18.2358330213486 23.0617512509048 18.9556265093889 19.1574461084616 16.70733633812 17.734043388341 21.2645587980853 19.9833745349717
TCGA-BH-A18K 15.9634140376009 17.3898016252987 20.5202866669147 17.0067549396237 17.0566061528189 23.0478888907187 19.4501419081658 20.3102812179593 16.393654161773 18.401953144194 21.0245205000096 19.7724449163089
TCGA-A2-A0SX 20.1963946584744 16.9475240852129 20.7672746488692 17.4803483260915 18.2444348128295 22.9814158749825 18.8219004590257 19.3074318796547 15.5706224698674 17.404700833014 21.1183331995551 19.0924094543461
TCGA-A8-A07F 17.7788239316035 17.3008429834267 21.2709954571421 17.912605295959 17.4707026794271 22.6209639997973 19.6786991549198 19.7429341825293 16.2802895424312 18.4459088792467 21.4330052733671 19.2955113740515
