X5473 X5196 X6403 X22915 X5265 X7042 X7043 X2 X7450 X5175 X5154 X351 X5155 X27154 X801
TCGA-A8-A06R 3 3 10.3755046982088 13.3238009448443 17.9990875401187 16.3547663404413 17.4065156456056 21.3559367106215 18.8214915287411 19.2393048222041 16.9579513211046 20.7658936258081 18.8022803801576 17.5366492449077 20.0466046971514
TCGA-AC-A3YJ 11.1131928064765 9.77959686961576 14.1433272738322 12.0060468989943 22.17774281507 13.8843899947906 16.6202933787666 20.7560166127001 17.6433868126558 17.8259351772626 16.0942562590952 20.6463689554855 17.670029331749 17.3053139589585 19.7214618271944
TCGA-5T-A9QA 3 3 8.46548712286545 9.37607282986592 14.684222790368 16.3846977710386 19.8893577426982 19.2046515471672 16.2336144435563 17.4334343306701 14.6745234108124 20.6389828768632 18.3805655667079 17.8396678628154 19.6145097308273
TCGA-A2-A0CM 9.3844397146466 9.62515099443143 13.6954347826762 11.7098811114182 17.7171143182531 15.1369350197257 16.7039350563472 20.435417655925 17.5434264720002 18.6209443374254 16.2391629143082 21.6074071787663 17.3898851082227 16.8214345584987 20.2624608041704
TCGA-A2-A0D2 3 3 15.9733842666009 15.2892228330196 17.4963049646886 16.5510362495247 16.8354612425334 22.7105444077679 18.9213282168673 18.8317349593489 15.6022526580224 22.7351274398034 18.8859988907609 17.8972782980978 19.7552548883781
TCGA-A2-A4RW 3 3 15.9884409697484 14.3647507424294 17.508893793168 14.9922722188059 19.5875792059293 21.272167971698 19.082143868575 18.7598950044722 16.8436478652263 22.1448300049195 18.6185408791149 18.513512470885 19.9240568305604
TCGA-A8-A095 3 3 15.5254107291144 15.4668572217272 21.1354153221898 17.7326524040826 17.857672112074 20.6998239561394 18.8045682894101 18.7776985280521 15.2752251803569 21.7268631743347 17.1269960217745 18.2632537874665 19.777562601778
TCGA-A8-A09R 8.7155650257547 8.95469119850757 12.1036981955535 10.8356009101678 17.8640076503012 14.7312163696965 17.5656802207812 20.7687813692613 17.9882468875977 18.4347559276434 15.6263634798958 21.3297444020247 18.8067439286948 18.1853064563528 19.8882310720092
TCGA-A2-A1FX 10.5483956857842 8.81000977981645 16.5687245173405 13.6616110532037 17.6441005486645 15.3592168657699 19.1826579851298 21.5989910338193 19.4661656663514 18.6299054418066 16.2956894328899 21.0948077051604 18.4652709565168 18.4881248833857 19.977598856208
TCGA-A2-A0T6 9.78953941899604 3 16.5432737052622 14.3188066051508 17.3126043654772 17.5934398550706 19.7237025790664 21.1560962661163 18.8276377988736 19.1980771449415 16.34504223837 22.6408223330787 17.5183902888726 17.8592316309259 19.7540726561043
TCGA-E2-A15F 3 3 16.5759082051926 14.8648842057903 18.1224774278156 15.8874851477576 18.0839997706628 20.2471238458887 18.2830347278303 17.8816216970035 16.3566442921166 21.736988017134 17.5247932118021 17.2387493168087 19.4087650296075
TCGA-A7-A3IZ 3 9.23068833240183 14.9618741427004 12.9658742244303 16.81183466603 16.2600930072999 18.8350036088764 20.355868560972 18.6565187140278 17.9985467345913 16.0062243886533 22.1796570243056 18.2212477550326 18.125845854374 20.0085893729654
TCGA-BH-A1EU 9.16132898640191 9.40159098405926 17.3749953231303 16.5559593756627 21.9253977496042 15.5662257762167 18.6415256950668 21.9453474959869 19.8392612402853 20.0063918054836 15.7044643848078 21.4505363280771 17.3780826772138 17.6296331854368 19.8396190418174
TCGA-AN-A04A 11.3450527683565 11.2667675533214 14.5648355321139 14.5529044556381 18.5864830796675 15.8635242645388 18.5549582883428 21.4306883821353 18.8518159366932 18.7772962546568 16.9861452140609 22.1564220769346 18.9305191580605 18.4455951198511 20.7664051663732
TCGA-A7-A0CD 8.7555694346956 8.99481251115685 14.2493510334137 12.9439148907228 15.8047711125716 18.1451396961396 18.2848330185244 20.2724597855265 18.8453876738691 18.4821625411876 15.9970918142536 22.3161977128318 18.2046874799089 18.3367437865857 19.0551001956504
