X5473 X5196 X6403 X7066 X22915 X2151 X5265 X64805 X7042 X10125 X7043 X11069 X2149 X2 X7450 X54331 X408 X2791 X5175 X8503 X5154 X351 X5155 X5770 X6915 X5590 X27154 X207 X5908 X801 X998
TCGA-A2-A04R 10.0898161674002 3 14.1413414466443 14.0847862378816 13.4917034973157 17.6955188703202 15.0933240876252 8.72815102050092 14.5795485720802 17.9637112151123 18.0203006560579 15.1859777095341 19.0410001108467 20.3758196263402 17.7980125040442 14.795721175839 17.4853272778738 17.0461605304295 18.0415862117274 16.4515310586494 16.8121381872644 22.4896415822827 18.3962156873213 20.7562011286171 14.2637199084219 14.9412007623683 18.5740459498226 18.1851729821703 16.2672855278539 19.8399380123241 20.9031466418131
TCGA-AO-A0J4 3 3 15.5616056014317 10.552313101684 13.2689958181293 16.1106277904085 18.5519488256262 13.1065816010071 17.6346455490829 17.1781249393925 16.6438520125748 14.3314865802632 18.2265626616642 23.5728196809066 18.3953690443297 15.7964750583234 15.8901598326638 16.3930483233195 18.6751620073791 16.6545127094066 15.4711516670957 23.2899558346791 20.1264796138659 18.7130341891405 14.5855673565336 17.0149728692532 17.6698627850832 18.2519780101698 15.5138808957139 19.396060382399 20.3052599587437
TCGA-A7-A6VW 14.0392889300433 9.65255373657286 13.5347727600072 10.9791467532586 9.46513261468646 9.73157696257145 18.2005128070023 9.61598183353749 16.0116507776725 14.3639060895237 15.6419960770597 12.3081588035848 16.1161331824593 19.8065256361146 17.3132898359946 13.9863360994614 16.4231751124301 16.330397035167 17.5590411128707 17.5935735341127 16.0348947266157 21.489786433878 16.9036218895407 17.4078688826764 13.7517117054389 16.034754749621 17.6803678394953 18.1573475990571 14.6678771731417 19.4942914146109 20.1574895743072
TCGA-E2-A14Z 10.3531098141821 10.5951339683638 17.2629134160839 16.8916911402334 15.2377240279644 17.7000075818691 19.2287002161593 14.2331330387673 15.4323202580547 15.3239180478225 18.1591390820636 14.4575397307263 18.8573206647032 21.3667366770575 18.786674810796 15.8453510706205 16.7278306311879 17.3694074782394 19.2245173158791 16.757990738993 16.1038949737175 21.8963035368549 18.1159888871572 19.3639858461194 13.9938756975106 16.6461021287699 17.9675084296716 17.6164198080693 15.4191535605522 19.5374609710704 20.6545729460186
TCGA-A7-A5ZX 3 9.40923692093852 14.9008513086878 14.5352787225466 14.9207782834958 19.2921535658619 19.1745531226245 14.1802680251201 17.9617527974275 13.5333896801379 19.6311675846501 15.5143235094289 19.9435365861365 22.100297391899 17.8298753932819 15.9631759785899 17.391559398808 18.2122573412533 18.3081623576949 17.0506450496883 17.5929487591202 22.0496125146368 17.4296881307527 18.286730390038 14.5671462886478 16.2722387970297 17.4353972713005 18.3243244383164 15.8142712379566 19.0692566534579 20.5365553423624
TCGA-3C-AALI 3 3 14.0793125442333 14.997829948768 12.8697207745255 16.3906581129611 20.2941273996464 12.947780180686 12.986429404729 14.0328407727772 19.1404440018657 15.3622624290158 18.2551041580959 20.2963701639243 18.6766210707619 15.0931144886355 15.8573424947155 16.8714042363532 18.3005896952899 17.2576825074076 16.0119339224717 21.2013762846403 17.4973088407651 19.2741881150773 14.4664549519737 15.1707975128733 17.8387912077687 19.3275655538066 15.4418370105631 19.9368263804169 20.0520689140461
TCGA-AC-A2B8 9.4636859234777 3 16.7432227186498 17.2415248659001 16.0229832331268 17.5001193754542 20.8120046174139 15.4570089036743 19.4219919395099 15.3168947121843 18.9265715579174 15.7924338050571 19.3408151239414 21.8287808615059 19.7492688348069 16.5140564971666 17.6524380037012 17.9162855434883 19.8540199441463 17.5019488258547 15.856903604229 21.7854383124822 18.3676122310078 18.3982473694445 14.0670812949888 15.6380013414357 18.0150502330632 18.1848412979654 16.1142122831918 19.5983287573311 20.7500332865329
TCGA-A1-A0SB 3 9.574163883271 12.6448494067824 9.49526285271139 13.3706011518368 13.8094670644214 14.40908819175 15.1370292607458 17.1043232711871 17.4856215336687 16.4189677356656 16.4084476689222 16.2898966198228 22.3963117099045 17.4784647306723 16.7940527568891 15.5857133849333 15.5825699611468 16.9698602213115 17.4713398226859 19.982533862253 23.808419841416 17.9296220573727 18.1606313009205 12.4810510043539 16.3715732103231 17.8261247140125 18.1182301747135 15.6326652361683 18.8730564389924 20.3344873308805
TCGA-E9-A229 9.59891006748082 8.85253075239662 13.5830803936022 14.3230545912177 12.7892905850457 18.2825767248362 18.5596315804448 14.1368158395794 18.3496262406493 16.2011018942821 19.6797890899461 14.1556404907621 18.8433216887107 20.892542032981 17.4374416795959 16.1648835038627 17.3530720965456 17.5277721115595 18.5701259664045 17.5106192002783 16.4644856446376 22.1995302278425 17.7953040702631 19.1429253498187 13.464660197125 15.7074910699925 18.2706499119504 17.8896376032127 15.993815102123 19.4500979744478 20.6387734817562
TCGA-D8-A1JC 3 3 13.6336404926044 15.3324913435019 14.6172548333795 18.7035690104011 18.4493572723729 12.917090590928 15.3424561582211 15.7871914398601 19.0218626252251 14.1770585915725 19.0567097951488 20.9902152637814 18.3629195694062 15.6486351348746 19.1474657830106 16.3731527008391 18.4670904544958 17.3432200555317 16.7133743201813 21.8013634379077 18.1895422573681 19.5052838032675 14.5845398078325 15.1071161658773 18.2482025742896 18.5033519906135 15.9805991169393 20.2703235650939 20.3092989546034
TCGA-A2-A0D1 9.4763796054606 9.71725670300643 11.9830819889691 13.8724156843166 11.9093689656191 16.6035697471672 15.0624455038851 3 13.1044119526159 13.0558572758591 20.8437227102892 15.2328127417339 17.5964044968053 20.1824764050185 19.2121857421423 14.4428396950646 16.9752535275737 16.3846535298951 18.3865854482285 18.0264328127913 16.1443878175488 23.1210574903898 18.6433848534671 18.1974405185294 14.5281962662408 16.7898993627759 18.0358820412385 19.7509134062311 14.5324910103502 20.7630622180914 21.1815629001053
TCGA-AC-A2QJ 12.7682093167538 17.1799513542878 12.5319182929835 9.55331352198669 12.0602609798751 13.7426626127185 19.9783001028205 13.1055594121332 14.4237698075359 11.3949687944581 20.608122526769 11.4529921408628 17.4058667134335 23.6542223276283 19.0093654169247 17.9078393168915 17.8622597784942 19.4007913382803 19.3151978625056 15.8597303170067 17.4260412296221 20.534850477281 18.3867023548016 18.4591242596591 18.6399855443651 14.3503046558375 15.4882526278655 18.6365448009472 15.5401290353245 20.1765500351761 20.767576785525
TCGA-A2-A0CK 3 10.4156444350856 16.2276528674631 14.2508327018957 15.3291540595569 18.2656262787795 17.4639670254364 14.7968963208629 16.4799709740662 14.1597843319592 19.4127138392609 16.2777334737568 19.049591824632 21.0596000810812 19.2989308251722 15.9373813054913 16.9000961736278 18.2926555509001 19.4119678341746 16.6719236977714 16.1925395344775 21.7115716862284 17.8117514544827 18.3053585263398 15.0185014753464 16.4826552738807 17.2804254931311 18.3717282019168 15.5237990210522 19.363710590726 20.8628372344352
TCGA-AQ-A7U7 3 9.34767689613411 17.5566958498518 15.1492620321102 14.9023488600805 19.0891484015146 19.0779279993944 15.4224545928322 16.8515075396921 16.5423529020034 20.2455308899146 15.6683518557071 19.6028048682879 21.8276792062719 19.7366056766783 17.0226469828804 17.0984733703049 17.8555354407413 19.7785524400523 16.7851576813123 16.47395338541 21.5551820459927 18.4632907199329 19.8744748061479 15.1039787772978 15.7836026984876 18.5019946545481 18.3721337326473 16.0269170243383 19.417934088035 20.5523388505622
TCGA-D8-A1XU 3 3 14.1827838178996 16.9914236544182 12.9928266499846 18.5074665181641 24.005118095315 15.0460157671195 15.4308750055074 13.9902433221325 19.1101882472397 14.0571381757809 18.8886808838667 21.053618870935 17.8203764456231 15.7734297936172 16.9440461777802 17.1261226177436 18.4304690931834 17.6227099572119 16.6951426129448 22.0001304817323 17.2942390726543 20.0226700467469 13.620457270958 14.9163957717122 17.5408143229431 19.034516297725 16.301960909561 19.7030962457875 20.6971112238153
TCGA-D8-A1X8 11.1990049037439 9.13621211500573 16.1719432705469 15.5438285609459 17.0242405416768 18.2565317800429 18.6551644948777 16.4624420287518 14.9215390572837 16.8428935971942 18.9747057189662 15.6381801208223 19.5514670024614 21.5622179522059 19.3073437678266 16.2743666165924 17.1079371618035 18.2069696922742 19.6638385668049 18.5245629197115 16.5527930120695 21.4197108120031 17.7011137182539 19.2652638552651 14.1454003983679 14.9069439329226 18.4738742068323 18.0645657597482 16.475693549036 19.9158429872744 20.5064103147458
TCGA-A2-A0SY 10.0122198112667 3 17.1630157125533 14.9637365860909 16.4016101927481 18.213985455708 17.7065068883896 14.7314374906515 17.8483099951152 15.631950746601 19.436728167488 14.7817576182153 19.3753009184184 21.8001134974506 19.6463844335846 16.6931992018425 17.3420447570617 18.3268910317474 19.7783579804916 17.9427372851723 15.8560685447678 21.9869881420486 17.935741519971 18.704760082111 13.930756909109 16.4761086686629 18.0208731693805 18.6999658292804 16.5852998378935 19.691715025426 21.2000484868405
TCGA-BH-A42V 11.0113404921391 3 17.1837620929105 13.1217573205256 16.5266135502951 18.2322447935607 17.9274810312888 13.6281384530458 15.384064570243 14.9072509517838 19.8111449203957 14.9037205356195 19.1682878464408 21.8646609495944 19.7962727246425 16.1732099051101 18.2486175358219 18.7441299158003 19.9157836820306 16.8736441265797 17.4467835124456 22.2025528512192 18.0532083698294 18.4070352932819 14.8373450878627 16.1612255199808 17.5577270712526 18.3972748787424 15.6859431389096 19.4874410112223 20.3704909379943
TCGA-A8-A08R 9.78506411863257 9.03745075239855 14.3800699393613 11.8132358160983 12.23766820479 16.2348134324483 18.378575432918 14.8614043861137 17.1597763043295 17.2969181776282 17.3957162916984 14.1237697527562 17.7908777382983 21.0331794333354 17.8849582218947 15.5426273283266 16.8749599050265 16.3026170750559 19.1351082773513 16.3614973640895 15.5407827116674 23.3248152907056 18.7849113850752 19.0874280704295 14.2579225945979 15.661405117829 18.2594199353465 18.2151181980944 16.1318622599678 19.986291912171 20.7725757511791
TCGA-A1-A0SH 3 9.34587795430622 13.4566631124776 15.7024427549203 13.3780885923574 18.5019350641186 17.4791466679732 15.8096136973268 16.7387364955922 13.2416717335878 20.5630631987694 15.6845432189362 19.0981716854528 21.2349968918928 18.2578810112923 16.8684654829622 17.2314029579484 17.8614330156691 18.3513114954964 17.3415147695558 16.6752973652391 22.4573885544948 18.2857612576128 18.4655544740893 14.0264185377023 14.5012223815923 18.054365200969 18.6100048521646 16.385146783491 19.7145525968463 20.7746164348495
TCGA-AC-A2QI 8.88935327094998 10.1186202701376 15.8445774439184 15.0731688531305 15.4697706040943 19.4457932225784 17.7403489830131 15.8788039930354 14.8042752575561 14.1265145052181 19.087638225459 15.6493223200456 19.7753405715882 21.4502265747068 18.9829173361298 16.4840504564547 17.7507625739384 17.7851155560562 19.2976438481711 18.2670979786934 17.3330573056548 22.1558711298314 18.9698229065052 18.9298055037787 15.2346959356084 16.2739041783891 18.0707724016152 18.7797155795081 16.0707717576901 19.3941399208078 21.0716994852935
TCGA-AC-A2FM 10.9020839527755 9.15975632810978 13.90420188128 11.0650703515701 12.8704082037777 18.2654809463592 18.5096906130502 12.6486099706717 13.0485655144873 15.9827987055883 17.3936737956404 14.4275022672099 19.3691371283064 20.2959046027719 18.9268841463023 15.1356503172962 18.8443894288543 17.483062552954 18.5321953487434 15.6585140702378 16.0900807258829 21.0003094920128 19.4505993256322 19.0414457992659 15.1784783745502 16.2971645205308 18.0177106345719 19.4480479497711 15.2789103672344 20.7616410511189 20.1464236038414
TCGA-AQ-A0Y5 9.03471709059763 3 11.1897107350831 16.7637433889421 13.5104371107316 16.9724455186027 16.256313451799 12.443458285216 14.4861351133833 16.5242058067429 19.1683162168207 14.4300893869757 19.1393236191387 21.2139874354692 19.7788976588935 16.2412376682089 17.1467670912716 17.5070972723635 19.1744761143393 17.9430522168747 16.6070702004585 21.6688557573388 18.7898932132041 19.4792835513519 14.2664952390708 15.1448799540792 18.4078380594992 19.0215725912847 16.4461535264634 20.4956119633909 20.8915820146062
TCGA-BH-A1EV 3 3 9.20233169860776 18.5120429815511 11.8197578302117 15.8140944343513 16.7193686686898 13.4142910471606 16.1833771087745 13.2953577381117 18.7641719036317 15.3481504266281 18.3868418105382 20.2878730148906 17.2380008157299 15.4563968807028 16.8386780538821 16.7909257019673 18.222291956087 16.6125677338553 16.0720920830864 21.5152282035868 18.5026882274046 18.9632309664203 14.5134988967116 17.1116294951909 18.4297333135524 19.2800313220379 16.5533944975099 20.0638020540291 20.3794367337195
TCGA-AC-A2FK 10.2428705953032 3 16.9671724065204 12.5687734886994 16.4063510599064 17.1700648224456 17.7919583584873 15.0839536869656 15.7727003415299 15.2578684347995 18.1537776004144 14.6234461687802 18.4274915802247 22.4253093595863 19.2583533803046 15.9995028081145 18.1768329320863 17.9374846390411 19.4719646713236 17.4465257545732 18.5800704583899 23.3533225446301 17.5282721419184 18.430313038037 13.3560778465739 15.763626068952 18.3749976498322 18.0500030721772 15.8400463605908 19.328216135453 20.5761131367074
TCGA-A8-A07B 3 3 10.5288445234939 3 11.6730796093719 15.6055755414391 19.0143582597558 13.5461538890311 16.4024624565032 12.9140320845864 19.1223180001009 15.821654710241 17.8514236300553 20.4669024714764 17.9041247541167 15.4193557017267 18.6851466067837 16.5998947917788 18.2817918528074 18.1810379253063 15.5062437885656 23.5491599832008 17.044990660675 18.2284267222092 12.6515724692535 15.9915111554227 17.5924019472998 18.4615201257927 16.4722537136451 20.859576054642 21.5276891535585
TCGA-B6-A40B 9.90372345507675 3 14.3863108596051 16.6944052416084 11.5041546011084 17.3111606067421 18.1251867332614 11.3249732228397 16.9070666473162 17.1011178716912 18.5156475196656 15.8338802840659 17.7155593561816 19.5930190043468 17.9327977711815 14.9562590770523 16.1198289008774 17.3917913427206 17.7435672732024 17.0725983413435 16.8856569754721 21.7824627809914 17.9631543242035 18.6011901561873 14.8149672758231 15.3699123705769 17.4389555035703 19.2919520838212 16.0378054020764 20.0085687401679 20.1440068308456
TCGA-AC-A2FB 3 10.0787224433105 18.6592887993744 12.1606967783373 15.6169003437541 19.632642401637 18.4977294418518 14.3170342399332 15.1584881366483 16.8339491202686 18.7620776258157 14.8065418303746 19.880467090379 22.0659345912966 20.1675669393863 16.9289002491717 18.3961811007928 17.6639419498692 20.3315836482725 17.4206094791787 16.1714986795126 22.5375605378782 17.8240268402755 18.9346582485231 14.6141629315612 15.5792261754265 18.1152123464711 18.0062422084846 16.0828257465809 19.7484092422491 21.2493708964512
TCGA-A2-A0CP 9.9407613102884 10.1823317344622 17.1094450484273 13.5086311457644 14.8350765636129 19.3281018122143 21.9991150207126 14.4817000393602 15.8682278956768 13.264323615637 19.1533805027501 14.4383536309836 19.3139352206956 21.9710042619351 19.2467168785948 15.763383990356 16.734979862576 18.3156473380344 19.3629598763262 18.3091815216392 17.1729638004752 21.9232079689332 18.2711524311254 18.7104902569917 14.5929930527647 16.7253785493116 17.179189399614 18.6218083253016 15.7069643178277 19.7275710259727 20.8309661736169
TCGA-BH-A0BG 8.81221760344891 9.05162075764576 14.7521824893398 9.96156595459978 12.6365030735998 17.1180101626399 18.6209308896503 14.1897764909128 17.4428534005294 16.3982634637632 16.051357567746 15.3377273709349 18.241648830959 23.1014374316066 17.8858368548625 16.061706171075 16.6835047703067 16.7191664011343 18.1482031654269 16.3920543416697 15.8765926057489 22.3816597426828 18.3182819767281 18.2827101113944 13.2646269748525 16.2952066690669 17.5037496346402 17.7067897551263 16.0473066567313 19.5681298472788 20.6212223769354
TCGA-BH-A18K 3 3 14.4790740899334 16.4339807036863 12.4732521956227 18.8700745405788 17.3077869267787 10.7889449263203 15.9005679485699 15.7984684891265 18.6382374275836 14.7016480654105 19.1792985618661 20.7674431154764 18.8403617972044 16.1647522984458 17.1838587800555 17.872448427136 18.9103617697193 18.4977236813339 16.9314002662918 21.6048439898564 18.0393967336003 18.6344316539535 14.8959363465848 15.3226659922141 18.0763661911549 18.8499761259006 15.8159199768661 20.4187169549742 20.7351320179976
TCGA-A2-A0SX 10.8198338404778 11.3830851076605 16.2268128615957 12.2019120513043 13.8107152947611 16.9611431758968 17.8890463311297 13.4359647325174 18.659853300843 15.8495399393077 17.6773644795247 13.9802800512656 19.0032634387459 20.5010258089118 18.4653296922275 16.6133365701485 16.21705287579 16.6623684943229 18.8693331914196 17.0778165189072 15.8890494485124 23.0113852600232 17.0801947699914 19.1305409843079 13.3565295633668 15.4670083650256 17.4906661462173 17.8194413749063 16.0894332702147 19.5974570022793 20.7478760965109
TCGA-A8-A07F 3 3 13.3208073787688 15.0187993170922 12.7393581158207 19.5385045943836 17.4093891398702 12.9577511574113 19.3289939751761 15.2733211224504 18.5361991877734 15.6403714371529 19.2723664618581 20.8365360784359 18.225966361944 15.6905852994265 16.93754907328 16.6411295577 18.3335471572514 17.3846750354199 15.6527538806884 21.2925812693391 17.5099140932403 18.6127931716233 13.548944335224 14.7316098041688 18.5971491851472 17.8955384963831 15.7983829139478 19.4069228241509 20.3453370608116
TCGA-BH-A1F2 12.0598278318185 9.9899830545914 15.7196589358399 13.4023938514947 16.2425762231731 15.9754374718205 17.0091350044983 14.1386820089706 16.5121888351703 16.9957930459219 18.5416501630188 15.7862200398651 19.6030600849741 21.0540376459217 17.908276498531 16.9066476389617 15.7785344574792 18.4210193489282 19.4429569519216 17.5770241575473 16.6167716962153 21.1273567637555 18.3369541249794 19.356103513878 14.064687931059 13.1776191545604 18.1582572607597 17.3500704219253 16.6241182443242 20.3131510629763 20.6113404906796
TCGA-E2-A1BC 3 3 15.8163624426046 13.068679222332 13.3916984869992 18.2459634968467 15.6842209929003 13.1817847842549 16.3431773672145 12.6310613973928 19.3879822518018 15.8936355056969 18.884975076469 20.889410761075 19.237906903089 16.1894847641932 17.2522640704439 18.2639086123457 19.3673687535855 18.9892523003019 16.4270850941833 22.7574987886958 17.8471633017679 18.5958462520086 14.0345139030212 15.8664715697041 17.8628820316743 18.3357260973901 16.0412595433191 19.3895942921335 21.1275953465763
TCGA-LL-A440 14.7180128940086 13.3273870190641 17.438818791147 13.6043638468723 17.7773184733979 18.482343333284 19.520359403832 15.7234297849373 15.9243990573733 14.3944448451146 19.200328422388 15.1451093897877 19.084340449204 22.0221292095772 19.9376853582865 16.6840620913322 17.5959166168709 18.7708220057765 19.8939470012791 16.5121355282508 17.1320491479348 21.7286161319945 18.3005751482445 18.8278717330694 15.2745737719683 15.0695269504583 17.6428645542632 18.2555233979057 16.2636315571206 19.5355865868943 20.2198401409702
TCGA-BH-A0W7 3 3 15.8906733808617 14.2140750225182 14.0344067374768 18.2898661634065 19.2336979098818 13.4867728212908 16.9733727764971 15.7311582033412 20.0025039700589 14.5040222061568 18.8378349427262 21.1266653695088 18.3415183671258 16.3270002481848 17.249085720623 17.7744672332693 18.9704321124303 18.0213273904647 16.4968847081417 21.502421225808 17.7712183711603 19.0224135581315 13.5124431512796 16.7779691150873 18.0153416828572 18.9837149363166 15.8811461994956 20.4998567943175 20.9701015200306
TCGA-A7-A3RF 3 3 13.5470206082894 14.3878150869005 11.5004300089324 13.8393868165101 15.2663195248392 9.17715206974679 12.9858539645677 11.6949159847915 17.9891672821771 16.8085903703966 17.0977480913002 20.3182594229815 19.1707971645017 14.2285393027349 18.5112131443926 16.8097643892646 18.4682659345383 16.1892678541033 15.7731367316866 22.2993432551149 19.2991137633405 18.1942755546124 15.5203453826812 15.6254866002884 17.6373455914562 19.2782403978433 15.0926597769154 20.2460075174411 20.4403299145371
TCGA-AN-A0FK 9.14406487664172 10.3756277812376 14.0943553842892 17.4386570933757 12.2672882311333 16.7566686794786 15.6637990569826 10.5600280956079 13.7593303870239 15.3892559960355 17.3142511017571 16.0118027981808 18.646964393351 19.9095232011606 18.6867281040975 15.0109480247463 16.9739075048934 16.9562309362208 18.366034289347 16.0034933160962 16.2336838609122 21.9755204091142 17.7653305295097 18.5238320593836 15.2024192740191 14.5867698462893 18.4805531672782 18.7954343538873 16.3535853903019 19.8217464025578 20.2554897881324
TCGA-AC-A2FE 10.8018135163018 3 16.5540013274316 16.8396691652486 14.1260664725863 19.1314007256908 18.2979147890726 14.5872159455359 14.8507687072792 16.6079993710845 19.6011879269615 15.4821216743008 19.4608069812619 21.2212387964621 19.2322390729451 16.6542422099171 17.1644959925085 17.8980546138019 19.1128883841118 16.6372180618235 16.0312013712548 21.5631245434146 17.9833597439498 18.804208509484 14.8688379542907 14.7232543127931 17.8025370678119 18.233608166074 16.3556585661339 19.6574578840958 20.3328884108372
TCGA-GM-A2DD 11.4504767895925 15.8192241422229 16.6808452113498 12.7271604650895 14.8843955763351 19.0390743019706 19.9621869921505 14.511272994564 15.4401193854879 15.4070960991011 18.4208018662942 14.1572000774431 19.1402830498227 21.3749124933033 19.146287831772 16.7679047152472 16.5742974608207 18.588428808636 19.5819269928712 17.0304394699116 17.1569095105708 20.6487630423838 18.1831413798394 18.6713381854746 15.4637953567424 15.738839729536 17.0990016023922 18.8783332448759 15.4221570880253 20.0249188853083 20.9262461507418
TCGA-D8-A1XD 3 3 11.9681030534995 13.6591579120326 11.7817442873019 15.9525236314615 15.1865251125528 12.3143087252643 17.4238778324464 17.2160550247695 18.5757118526386 13.5739542190526 18.3240048322465 20.3026617532828 18.0135155111564 15.1774049767794 17.9647813396922 16.4296207162528 17.4452838777802 17.8129991720597 16.8965950987162 22.4608574477799 18.978635328802 21.1110074031179 13.4831899471728 17.0127342295995 18.1337209984862 18.966857777386 15.5206817199958 20.1783675326086 20.9312210680092
TCGA-AN-A0FZ 3 9.7669632696172 12.4345883049867 11.3413138305875 12.2105167086373 17.7622671979609 19.6567107883015 11.5279799269002 13.7444133137402 12.9894515724537 17.967528900936 14.4025622529753 18.9361946346217 20.5063243821005 18.6589569506207 15.3948723723866 20.115257649684 17.1750693886656 18.8138969113786 16.9430404556586 17.1608660172095 20.9469101654132 18.6057884287466 19.3115044415828 14.6217334956746 16.4620927993329 18.236725613876 19.0305963906365 17.7954454896867 20.4286982655945 21.3695652651918
TCGA-A2-A04P 11.1624242898769 9.82856161772111 15.9613435588872 12.060683094684 14.9167723718579 10.6398247052449 16.9948228932172 13.6210869616493 14.9671144879956 14.3388711879528 17.6323695309932 14.9693382861454 17.3732294579318 20.6485719559966 17.6856393989475 15.9563805226548 15.4675274672684 18.0575611518026 18.7380678467542 18.0403697108503 17.4057276034972 21.9458015184492 17.757627002092 17.8600384480555 15.2793326755867 15.3233152343507 16.3980603715664 19.2521217778519 15.0682824838535 20.7373771158043 20.5002528609718
TCGA-AN-A0XT 3 10.5675544927321 17.4152509755923 12.8037109083458 15.7260613072889 17.3563266549952 15.3371194717775 12.110560065917 15.4930868760122 18.0778013044555 17.3309496932956 16.2982011072797 19.1869825519863 21.5031514797492 19.6751499300984 15.5773078968126 18.7210730145527 18.1814179559312 19.6452908092604 17.9045727691785 16.6725026760769 21.5337034383969 18.825339964795 19.0690447155145 15.4595146298106 14.3349193121716 18.5057521868189 18.9366591711649 15.7167370729498 19.4729065743151 20.3555054741721
TCGA-A8-A0A1 3 3 15.2812418141756 15.3788357826131 14.16332422641 17.9754282613132 19.2104685597692 15.3549868807607 16.041425675741 17.4699820297101 18.0597764332314 13.8434951377579 19.1611711620049 21.3231561743966 18.888807700514 16.1561462858965 17.7358386217967 17.4934178012655 19.105782114236 18.6822075374701 16.4106247163625 21.5972579652615 17.4785658489123 19.7547063050374 13.667381122663 16.1267198021386 17.0619181523561 18.2354760942471 16.3940981386829 19.7144522774417 20.669089679147
TCGA-A8-A084 9.171414360913 9.41169820531609 11.1909191064222 11.5411611628702 9.03475037150394 17.6029291806083 15.6779030362325 11.4772395160839 15.5926724797897 13.0828717055644 17.726329597518 16.2044131304489 18.2771480843402 19.4885577649088 17.364219868671 14.5680647393452 17.5406019967688 16.3346893243025 17.3006563250382 18.3028660854479 16.1118284810684 21.2692590058673 17.5359363745131 18.6801482005372 13.8586595181747 15.7790548790436 18.7101789269463 19.7664313827838 16.3140778253927 19.5181410482376 20.8060145585917
TCGA-A8-A0AB 3 8.78088850736093 14.3740917489556 16.8874403603346 12.9414830843533 18.7168724562545 15.7324599776016 12.5606776712698 13.8127249099442 17.5920393522926 18.5813230048356 15.8624070327557 19.7930660391695 19.7443611184159 18.0355359969199 14.7507212403301 16.9542684749657 15.7758109360845 17.5869157605084 17.1372822817731 14.8381493262445 23.1824753604347 16.8396710698472 18.6247520183163 12.1915381874247 15.9724413509891 18.3107123984916 18.0007191343451 16.4334704918454 19.5663854067551 20.8843368863517
TCGA-AR-A1AM 8.97879677515896 9.21863573247168 15.6911117114651 14.2492466798714 14.5685962192056 18.2752018209444 18.601789865282 14.6544891891567 16.4255741584655 14.3480225500237 19.3150633019574 15.1813954995447 19.0942718091012 21.1740328694048 18.1198433032028 15.7672962265518 17.2176936821207 17.7286843732252 18.5782950150595 17.779239969654 16.6816728284589 21.7820413655903 17.3935935009739 18.6771439159904 14.0674252173956 16.4653592140207 18.173013760648 18.6660008527164 15.8681830634003 19.6880480388335 21.0843145493204
TCGA-BH-A0B4 11.972379109068 3 16.3619092695674 12.8716436629059 15.9001725304261 19.3498002254174 16.9834006438157 13.6362932202405 18.0373354481845 17.3214696274219 18.9246235392151 14.7711733340739 19.5704482285242 21.7537595377892 19.287717225838 16.1184128154871 17.8059806101912 18.2848342739219 19.7614826009052 16.8493999470852 17.2854420362407 21.3764773446547 18.020495670101 19.9980504593448 15.2893940395134 15.1750658842622 17.4753816076403 18.3013739288054 15.9519908623864 20.1004255475949 20.502324383723
TCGA-A8-A09I 3 3 13.2357623964555 14.2361339006629 10.4830262864037 16.72676612018 17.9620309570761 11.9267880516173 13.7554991010768 16.5834168805639 17.5023856329856 13.924885146565 18.1585984308666 20.0574278332121 17.7479149762861 14.6528067743168 17.7651888887933 16.1373965106538 19.1754438578724 16.7881999283745 16.5920983664773 21.2807631929084 17.7150075733809 19.7195277221064 14.3827148201963 14.8781640320998 18.6405160897874 18.8577649891133 16.0400279474611 20.4345575604121 20.6503376113562
TCGA-A7-A5ZW 3 10.5548533563177 16.4429481095489 13.6382294356284 15.4240802438255 18.7579809542604 18.6828369209383 14.1926571163486 17.8617132335815 14.7857371477415 19.2804994558351 14.9260311247654 19.3118881907426 21.3482135627545 17.6544624749984 16.5527756210559 16.8580776990688 18.7593812483614 19.0211208149278 17.4796738087125 16.6956890473001 22.1770363115477 17.8672655138685 18.3711565610298 14.3385224752079 15.8471614675219 17.4674046806144 18.4435606906705 16.2687761875538 19.5787688552147 20.9002769279696
TCGA-E9-A1R4 3 3 14.6439382043917 15.5350356610218 12.9003117647231 16.7209853761957 19.2959567666735 14.6813602377712 16.3194307026319 15.6268325198407 17.4255513493001 13.5416686207275 18.3516668873394 21.1440885574741 18.1980401712919 15.2908077115278 18.2169972079895 16.1408615921045 18.6944200481314 16.991772271179 16.5265027722771 20.7312144467698 17.8356083644979 20.2084664943729 14.4554121786752 15.9810652778497 18.1953790922562 18.2519586810571 15.7973441561117 19.681063303007 20.6964811770215
TCGA-A8-A085 8.4445835783305 10.2489428319514 10.1341645817417 10.6971487366878 11.2511350838144 15.2711222521377 13.0274146971062 11.2073722456712 13.8204180752266 16.6595031772517 18.4721760135348 15.0951229906177 19.0696585770996 20.2665228911805 18.8764862640619 15.7062115970456 18.5727023041675 17.1079708821834 20.5887748818917 16.63693994247 16.5461717548729 22.4293649794031 18.3727294882047 20.4512362264125 14.9847839697447 15.5681524033356 18.2388492462635 18.606224871252 15.9775523335859 19.5069484171464 20.8677981377553
