X9074 X4622 X29119 X9076 X5010 X84612 X7122 X29895 X58494 X22800 X260425 X83700 X3993 X10207 X2017 X5590 X207 X998
TCGA-A2-A0CZ 11.846252568529 10.9429653962785 9.28968854250093 16.8881811522798 16.4225691713788 16.6043108001624 16.8792025709478 12.7803641913414 17.0605057036407 16.2669709342335 16.9450969793157 17.8942711514538 17.0803487242063 17.1285410565414 19.3543592975617 16.3778485179155 18.4137292088179 21.0155839311347
TCGA-AR-A2LK 8.49370674164646 9.27450102626083 10.2184111145464 16.5715534471026 13.3822757228137 20.1994283611308 14.243943601882 11.6858452997331 15.2068285628385 16.9322831490616 17.9514042094946 16.2808148952085 18.1620163457824 17.5496771997517 22.4363896381182 15.7458849708013 18.4825642079802 20.4070170256401
TCGA-A8-A06R 8.81269519884387 10.4638770315434 8.14913600502295 15.3597620706588 14.2876163883223 16.2041228766879 15.0072897645213 11.7481320485511 15.6675665082229 15.3673331824336 16.5698809261595 17.1151793400059 18.9698156325075 19.4735706598909 19.7918679204974 15.7036629578807 19.5428183568634 20.8330155673195
TCGA-AC-A3YJ 9.2597200584087 7.5147532017753 6.67913355748646 16.1717809504707 12.448455736179 16.9821306601447 15.3856287909333 13.0481040415749 14.8105156854194 15.9860628694582 15.1871434031395 15.2966951823579 18.2295573838701 17.242550475171 19.4653330068961 16.3351669484282 18.5309739440887 20.3547025114499
TCGA-5T-A9QA 3 7.7033504723157 8.5960227728341 15.905881932822 11.2328175519422 17.541058477438 15.4970684897466 11.0788235579195 12.5514929665767 13.4261663313654 12.1130852554953 14.3366193096509 19.5511292897895 16.2873268846218 21.8705136309305 16.2233744285419 18.5179921818441 20.1796652391282
TCGA-A2-A0CM 11.4109965967548 7.36599525595407 8.60578142651472 18.404015944207 12.1259198484237 17.6075826141005 14.4808380858066 12.0455325622454 14.9728903415484 17.9984041149158 15.0583334749784 15.7609491847329 17.5398919046976 17.1794248902956 18.9818738891102 16.4876086015295 18.2183794365929 21.0365961433625
TCGA-A2-A0D2 15.8128565866408 9.04970081582419 7.77793259883813 17.8042812217751 14.0302386809072 15.9345459457051 15.6591746813554 11.2663984112295 15.0110443649962 17.1529699768351 14.672364652285 16.160301208066 17.9609438045077 17.5656551916238 20.4438733124356 16.293065943425 18.5216604015254 20.4822226370925
TCGA-A2-A4RW 10.0615589015772 10.1448709228943 11.2833454144115 14.4138844243214 16.7131436147071 16.5509910482723 16.1552686917913 12.5631434415878 16.2499886303964 16.889886099324 17.1154008937366 17.2396318893777 17.8322758858357 17.6513108530786 19.7181119991981 15.4002415507262 19.1586847576853 20.0310787757377
TCGA-A8-A095 9.99001330891886 9.05788903262429 8.18784787328422 18.1846608255325 14.1983169471917 17.2346896318128 15.3176885883869 11.4667474965444 15.6644865075362 14.7549789106233 18.509678689947 16.2277469235575 17.5352465118133 18.3673090383844 19.213350781303 16.2270505326283 18.6280825978378 21.0825422441289
TCGA-A8-A09R 10.0018659898906 9.21951025232785 7.38254383123335 16.2909809730699 13.2197649988753 16.7182357155741 13.8105806810473 10.0525597179529 14.8129195908068 15.1305777524779 16.9581202278988 16.4121082572861 18.6602242414419 17.2563799676884 19.1960987558932 15.3116172354811 17.8123411177576 20.3369924372887
TCGA-A2-A1FX 9.59535134616858 7.84104152687336 9.18446073599639 16.8357048401408 14.9899223644325 20.0014921082282 15.7928262628567 11.5986393109986 16.3707007287326 13.9419917875314 18.8813236154954 17.3360243629353 18.1590317695225 17.2967578526333 20.6188795655102 15.1534700861313 18.5744269935315 20.4388407616114
TCGA-A2-A0T6 8.52585403937928 10.0366082478687 9.87205804973563 17.6985127027585 14.105613903289 15.6276016169191 15.5755983956282 12.3024556254692 16.5941736072557 17.1203143207764 18.5672989900844 17.4407890783795 17.4237427464563 18.3912266844328 19.3418419470609 15.776640045438 18.203212192664 21.0883873810819
TCGA-E2-A15F 10.29717955102 10.5053928085871 10.9653574445458 17.1129500933623 15.0698518861799 19.4811682348853 12.9652432244936 11.6058051020729 15.0569709922122 16.4502915620662 17.3428393395214 16.2952097787497 18.1920966433968 18.161538243687 19.4324467585898 16.0604777246307 17.6043600455079 20.7822717530171
TCGA-A7-A3IZ 7.74070676871679 9.08647750783167 11.8173660043292 15.2332944910264 13.1963431706125 19.8675854417909 15.2456367265234 10.3307485103156 15.1176554246839 15.6736191355341 17.7772247030029 15.5215089607417 18.0651413638553 18.6866972103083 20.9855179048038 16.2552027466652 18.370757344294 20.4772643351322
TCGA-BH-A1EU 3 10.5024831547299 9.86474322606407 16.5597488757262 16.1658845301402 18.3195891414462 15.9279289273431 10.0904226212705 16.9169095204345 16.8292955311465 17.8699505458384 17.1372705886246 16.2870229199614 18.1851129194123 18.7824777476398 14.6360730516462 17.4245142918122 21.1295267795526
TCGA-AN-A04A 10.0691501776495 10.7599179021507 7.69913527113838 15.8639879076729 15.1902960638023 17.3081682127442 15.1960077072992 12.0756023188686 15.7751044763479 16.1457488051634 16.7315201677695 17.303172886082 17.259496247754 17.5012994695305 19.143849988098 15.1000596421861 19.0385234830831 20.7930885976749
