X4852 X7200 X5473 X4161 X5196 X6366 X2925 X4160 X8484 X2532 X6363 X2864 X6360 X185 X7476 X89780 X6019 X51384 X6869 X846 X50846 X2867 X2587 X2151 X3576 X5733 X64805 X5744 X147 X1524 X554 X146 X3357 X53829 X1910 X187 X9934 X1902 X2149 X54331 X2791 X351 X6915 X10161
TCGA-A7-A3IY 15.8439198491931 14.6719750463191 11.8004074010583 10.9186200476981 12.0432996576893 13.5750057680197 12.3151291428613 7.82138996095641 3 15.684207361335 16.9088544312971 8.33354023946843 10.0363885996037 20.4246121624426 6.44931470777506 10.1341748541582 15.8732317953442 6.9005064693347 11.8556648947329 6.23535427489615 12.5546688400536 13.1583131769258 6.29627732350212 14.4564741586533 16.2185927044472 13.0371244099092 16.1152897063308 18.5162315074641 14.3813663126993 19.0072107713922 12.5595042172752 11.7294058328187 12.7995216618895 16.7738831496994 14.6880980817474 17.4685851275287 13.8714445172629 17.008099738086 17.6160597917479 16.2356594676589 18.185289374602 22.0686710075264 14.9551133061108 18.5635483244423
TCGA-E2-A570 3 9.55848237587105 11.0167028640959 3 3 14.8379631674762 17.7408879378169 10.7972486709667 8.75868077718748 17.164663399329 15.5918235031225 9.74714983616475 3 15.8889401896848 6.85077054143757 8.42428350375075 19.1108881497452 10.9431732248378 10.9990874602754 3 12.5759491390895 12.0890875631684 3 15.7382445131737 15.1495768049657 17.7309321932765 13.6923756165614 15.4813049669618 13.8734356786366 16.0976068244279 13.1433117804196 12.164864337812 11.7781061454311 15.210430522952 14.092606299301 17.9279359168313 12.5384433621521 17.286888998512 17.5795100514922 15.7548818388255 18.3118907642065 21.83451376758 14.6991971760775 17.653976937555
TCGA-A1-A0SD 3 15.4595095659472 3 12.5458834172898 3 19.5086760921681 15.1316078965839 3 3 18.8221809059743 20.2038577937867 8.25080714949474 10.7949637991995 17.5877914234761 8.26393929839293 8.48654768918421 13.1127378596614 3 13.9907487095034 3 12.9928276120772 14.0458655409145 5.3673002198064 18.8345325082289 13.3660723269508 14.5576970616641 14.3083299548707 13.8458789955011 13.0172101974347 16.1474053736394 13.5679689410521 13.071287485428 14.680274507643 14.716150497171 15.4417390911875 18.907240420535 13.6152136728193 16.2911312547695 19.6789718447535 15.7435752637551 17.9570059147661 21.9274352460558 14.5762096192818 17.9561521795088
TCGA-S3-AA14 14.2669851062439 11.9128698946272 9.69148754085358 8.81872763954238 10.9267969269381 16.2383981844117 16.0595733536268 3 9.00571695878362 16.6927270214021 16.9063119263849 9.00755945384969 10.3996456303328 13.9958378684464 3 7.69826191513281 13.6984379379535 9.82288982268065 13.6064125913145 6.86372057851338 12.7015626762919 10.9032049774135 3 19.4542805755739 12.5950731534806 17.2724059282387 14.0275612706166 14.0531231079761 12.3052210948536 15.6457581400947 12.9914001084348 11.3027496925274 12.782644781196 14.9844626148834 15.7006210677904 17.8911700608525 12.9112937592125 17.4637329626937 19.7352194460542 15.6393132536867 16.8975480306824 22.3176958195181 13.9022393220943 16.7753999466669
TCGA-A2-A4RX 16.483931596207 9.36522087958525 10.8220301292229 3 10.0698140573139 18.8969257265232 12.0868977961399 3 11.7096793624279 18.3916101726409 19.2034829816139 8.1639514876162 10.5370444748864 13.7821448077764 10.4667301637584 11.9526104260981 13.4382396879237 11.6299874663374 15.6031993386609 3 11.5523498176676 11.6909170771173 3 17.3352973323934 16.4548909926833 14.9709308661758 13.1932492410958 15.4890538601905 12.6235206148122 16.8260183203398 12.3461086635202 12.5537511931017 12.3364561534328 14.0153423885677 15.720153073934 18.0330585338434 14.0290359339174 17.0502911427332 19.1956661583537 15.8309509746062 17.0151912314036 23.717861125581 14.4353237019807 16.2667326125101
TCGA-Z7-A8R6 8.7133755404662 11.9780255618371 3 8.20597391924169 3 18.3427347726105 18.3831095473605 3 10.3652744497804 16.0471405876096 16.9139872520116 3 3 14.4764942989359 3 8.05894341954638 13.7374061518533 3 12.1385602675413 3 12.6156479100195 13.4184720752336 3 17.9758768689353 15.586460192558 16.9737186528836 10.8485578253915 16.2480043793274 11.9423193213238 12.5569129643772 11.8047433712272 10.9000290790294 12.9555713137708 12.7165547089643 13.9420979103101 17.2038554093582 12.1207397831028 16.2488905001057 18.2754802988779 14.0790987901962 16.6735011788771 20.7357706267515 14.2354167634914 16.9314500103876
TCGA-A2-A0EW 10.6029223871377 9.09887923468899 8.98372004914791 10.8896684935584 3 19.756338637582 18.056421423055 7.79335536026363 9.86376956757958 19.5551833425923 19.3992061229388 7.34122978237866 12.1363527273596 16.5719172971517 3 9.52557779745582 15.0773975560416 9.37390455266945 15.0143794559315 7.12922279169218 13.6120611809178 10.7019632374835 8.15343866494402 19.296339495792 14.3900926949051 17.1956040097818 15.3833983983823 13.6644167459686 13.2041126249523 16.0827835444701 15.2020139870686 11.5239766282943 15.0171045363621 15.5259420831452 17.5901631798171 17.6797974011428 14.9497693290758 17.3564889963401 19.646376392625 17.0377294052339 18.4076805729168 21.9803151893144 14.3083915799963 17.6308383008986
TCGA-C8-A12W 3 15.0396430513911 3 8.48544722867812 3 14.5225323356063 18.9588343952581 9.71578288668633 9.65739238346361 15.008081311255 14.1722528639035 7.70144387827732 8.09389206496623 13.3960808665715 3 10.3106490151039 14.5444071417483 9.48621456045166 9.4617113310094 3 12.0729451351953 11.6602133646607 3 17.9046067228679 13.9908227128062 15.6950974610361 12.2092578810191 14.3650091996301 11.3822480749671 13.4603041718104 11.023211611286 10.9639050449374 14.1129761171001 13.3650344111445 14.0750191269326 17.4024289269171 12.6839659233556 16.8361987116811 19.5696029891888 15.6397451837839 16.9410417794112 21.0407348291175 14.8396014319014 15.7885521802948
TCGA-A2-A0CV 3 13.3952884671594 3 3 10.5285114325397 18.6689109376205 17.6366631523891 3 3 18.9820828222121 18.8750106946918 8.04421667351997 10.5834010818639 13.7859331173049 6.18175477976008 9.83903098975171 14.4843067030464 10.8312964730061 13.4876715545785 9.59823207346554 12.6493703473081 12.5983841975126 3 18.803164629304 16.5190799389877 17.4224971554609 14.7151161127832 16.8157317745965 11.5845940686026 17.0587916619095 13.8842972346565 10.9040299167403 13.4170713309325 15.3041043842981 15.6274341294828 18.4024867433712 13.9351049062953 16.6116444620898 18.9840279337902 15.9832984671667 18.398903639705 21.9894001680086 14.6338633376706 17.8078492319348
TCGA-A8-A09E 3 12.7541425195209 3 10.3007605368037 3 14.1990856466161 18.3479270048112 8.00148657032442 10.4897792584883 16.6891853643996 16.8700102579706 9.08990173137822 9.90183456481004 12.6236117446284 8.12402428048357 9.16054454393421 13.1468593797184 3 11.2429172438378 6.4029676280585 11.3284976916544 12.9821982295186 3 16.7072294705495 11.9692000164961 13.814260707142 12.5000259587737 12.8686583588957 8.91873869485942 13.8117353483794 12.7060819725943 9.8097342268256 12.9524828300394 12.8992984642474 14.0250611722588 17.2088355623893 12.2014369349505 17.2497460494605 17.7386827102922 14.1174705157981 16.2560199936086 20.8898799088428 15.2440240786953 16.2758163142476
TCGA-AR-A24N 3 9.85327704025489 8.75085317860584 3 3 15.5829141503346 20.6794576453274 7.56568137765167 3 14.6415046930865 16.4494575718356 3 7.50251916924471 13.2501071619229 6.20980867014329 11.216360765355 13.209084627781 8.56530541765718 10.4250385935773 6.00003950745761 10.6160468694488 9.73473228479875 3 18.0643141557876 12.7567011667884 16.434034199841 14.0324877266061 14.4446025096096 10.7709454433928 14.7279310310113 9.42099852027139 9.58205240636042 13.0511075330495 13.5422195820866 15.7084944807141 16.819457709916 12.6553708663723 17.8644357658123 18.8149902705647 15.4781396416881 16.4616705714964 22.0019610134713 14.1162115498662 16.5932955947591
TCGA-BH-A0HA 11.6160517033558 12.7336886421853 11.3969518261726 11.0983788904934 3 19.2038872603004 17.571911539522 9.19215940246211 3 18.4825643042257 20.0856839872676 9.30350791593453 10.1167133786228 19.1435214503669 9.89573998497789 7.42554348714511 14.6637620009045 8.24200087213742 13.5127273502531 3 13.4484876045022 17.4985644499587 7.2093850431502 19.7557012370136 9.3265004555166 17.1686755909643 13.3727943510227 14.954201994905 14.0661219162677 16.4008864058673 13.4799211343394 10.0245020516382 14.8502379781049 15.4534075423447 15.9227544628226 18.4689481609075 14.6156778777999 16.8996622749675 19.5636854654128 16.3788690252053 18.7116918303918 21.9190280755439 15.2345194031903 17.8864084251247
TCGA-A2-A0YC 3 10.8182233259547 10.2890981358899 3 3 16.1259933173362 18.5956688318847 10.4825975748357 3 16.5959394863812 17.5636545436253 8.04670159293582 10.4169635519465 19.9081308976168 3 6.76892580614345 14.4273884766121 6.62732321895799 11.7130609197303 3 12.3892538839003 12.0169095169181 5.20043466587592 17.013454686087 14.235716273775 16.2681795419053 13.1505298742686 15.6937771132798 12.0600303480894 15.8569196992552 12.0102032018186 10.199909441226 15.2385942718448 15.3028454365164 16.2633763734463 17.9113758961457 14.1277976641623 17.6510706613332 18.4675092011473 15.7026898601497 17.2481561262981 21.5787585013424 14.1475698120356 17.1315998215439
TCGA-OL-A5RZ 10.2890921213371 8.21640447342584 3 3 3 18.513581967767 9.232572663343 3 9.96233807968624 17.5644235208227 16.4441173307192 3 9.37618457149017 11.6144663946834 8.98897434739387 9.94292791546552 3 3 11.9652854185412 7.78209758955901 11.5338580353119 16.2474185838145 3 15.4603948492531 14.1058166776592 12.7247298460045 12.2689248402722 16.2447213940986 17.369375778039 13.7183610479642 13.004825491951 9.28443674410958 12.0838771231097 13.0176740226446 14.7897529951746 16.535090522083 10.262366355504 16.0937241886224 16.9720617589332 14.2631550299543 16.6188317295363 20.9595506419625 13.2350819571244 16.2282616238331
TCGA-A2-A0CR 9.98773365685833 12.6826634758664 11.6670609152521 3 11.9099045092397 21.4067831375459 13.2684633986989 9.71991985148402 8.67570909355324 21.7453556739199 23.9394456650699 10.8253768574906 11.6437683390005 14.1892374647265 11.1271627684658 9.64215416815321 13.5490639284689 10.1623864840756 14.7025244075143 3 14.8237767259026 14.696878066341 3 18.7884848261296 13.0660260578618 15.9366351465224 13.5489934229539 16.0357146945458 12.3842549332913 16.1094197723393 16.0488023079066 11.5511056501291 13.8609374098548 16.1951216504729 15.6033266333092 19.4356294329538 14.483904346406 17.3684313011711 19.0079954559238 17.0188220925125 19.4306938522416 20.8914225820893 16.520559845763 17.7946081067191
TCGA-OL-A5RX 8.87059502725942 10.7496739447263 3 9.34432554695531 3 19.3975554347084 16.6496212666901 3 3 18.872289591143 18.8459229186428 3 10.7387225700979 15.9568269604426 7.59301625913645 8.21450073290505 18.3927338526635 8.63595356011378 13.3423085908013 7.92773124836555 12.3610765070354 13.4572485146577 8.39721132880441 18.4550531924457 15.9126396936112 16.9899251105198 14.4179605132564 18.9957244490536 12.9310479533023 15.380958480004 14.1992772208491 10.5762398778403 11.9548671605984 14.5368498493914 16.4578013746974 17.0293882823614 13.9350392941481 16.3713366094804 18.8938529233985 15.2413172193852 17.7452341972 22.1697387272595 14.0402829241076 17.5403966860282
TCGA-AC-A3TN 3 13.4294368394776 3 3 11.6838929390517 19.1973686879742 14.7170714601797 7.94238567697221 10.7493327740718 17.8033586248704 16.4046104843587 8.45580701085732 11.2927125859728 20.3781500510166 3 7.16211102795979 17.6501063416523 7.97245947058427 11.035767585635 3 12.5867620365546 10.5352062674524 6.40925877429819 16.8936696150934 13.6561884032005 15.050433757956 12.545832605989 11.7854945999684 13.811727708662 14.7099995338375 13.5187603052992 10.7425227948946 12.635455120818 13.6246610590055 14.8677395218076 17.6544168212074 11.9987420597576 16.3315326027676 17.5580784957636 14.7230411441672 17.6808428252289 20.9508673484932 15.0862271942846 16.9681919646732
TCGA-AQ-A04H 8.4515595425882 11.7781612269664 12.2452778045806 10.4919435414267 9.04882002326509 15.7446445035943 10.3604351929919 7.62286858896668 8.13086690899025 16.5582516761975 16.9397118737207 7.17323272110546 9.83173151933165 21.9227002879825 6.26313557419358 14.1660775464146 11.534452960412 7.6526943213648 11.4500338975678 3 11.742093885609 15.138651160361 5.27020396621 16.8515881895054 14.6304048777188 13.0014564787704 11.9927526245003 14.9321264968621 15.507926337679 13.5286198257118 12.6981183416806 11.6807180706021 12.3437995991577 13.9729938235105 15.9566952230258 18.9803206712 13.9363666463634 14.5566074550629 18.6006440864828 15.7465996963265 17.3948727669473 22.3584172509423 15.0753887519341 16.8003674559538
TCGA-AC-A6IX 8.68364268594095 11.9477696590783 10.0316239439284 12.2259063311509 3 17.5725054488429 14.4094263609336 9.81306933139767 8.36170151510696 19.0185924051969 18.6114188034188 9.34589924773489 12.129066369179 14.2065282841888 7.97317728687493 10.9903694083533 13.183922999111 9.17331391617255 13.7439530184255 6.26286278166137 13.8510589070808 15.3219296245519 9.27830857133211 18.9900254979363 13.9219372082396 16.5266344655883 14.4880356859827 13.724195477825 13.694209302507 17.7056716305557 15.3158004837187 11.5196728659297 16.3089335113263 15.7945293726037 16.014913389494 19.0692132750229 14.1937982768406 17.3782465745872 19.3375382912125 16.6699000966602 18.3102169344371 21.4489304254399 14.7486607517306 17.7538922342161
TCGA-AR-A0U2 3 13.2223140959718 9.81932183690443 11.8320271304701 3 15.0515902634743 15.7057849887084 7.6449644189525 9.71091676866306 15.9381816555456 16.0354187883627 3 8.55120577713114 13.6950428733312 6.28377770097196 12.4165889720513 12.218967964868 10.2119176195549 9.92624817669334 3 9.96597527062713 15.462269468669 3 17.4464031649007 13.4051239146553 12.6826411319909 12.9213202335414 12.1839555262897 12.884156695207 12.7211307531897 12.2963940812624 10.8485132413247 12.4790984096292 14.5357137895305 15.7006635993257 17.5463581320294 13.7727097497612 14.9284168862716 18.1286580800262 15.5027331727467 15.9712558374148 18.9857261937343 14.292476116914 16.2466959049935
TCGA-AC-A3W6 8.89117551087674 8.79019977797528 10.8232646134851 3 9.49143707364497 18.4563251244435 12.8016974280172 10.0226829024725 9.55299154888761 19.3168507018242 20.9476080819362 10.7162178843938 12.2698002878121 14.2721867898386 3 10.2058536239929 12.39618805743 9.06434033203042 13.7917899667717 3 13.8617189368653 16.2480423492447 7.75969223066899 18.8156603489259 13.8488855947782 15.2421252324337 14.898178563931 13.5630005942546 11.4141721169748 17.2068130063011 15.6238942557453 12.9130214667564 15.7305346716497 15.7408179748814 15.5463337094819 19.5293344690251 14.1009453021684 17.1715549518473 19.7381822225943 16.4530264210604 18.8087692140704 21.6546821307326 16.2058495291301 18.1462741861727
TCGA-A2-A0ES 3 14.1533377195921 11.0412560232915 3 3 18.6402621765221 15.7178872793456 7.86574524435447 10.3502639072878 19.2798131568436 18.441350824849 3 12.2752761879807 15.7108434138662 8.70657398197462 9.59981287534556 15.2316192702948 8.4644817832361 13.6363754777128 7.20006764290875 11.1886209970381 12.0358323755346 7.57127829670112 18.8494997749813 18.1779654531819 16.698240378994 15.5703838792436 15.688044257091 12.2802401357288 15.7562626912963 13.4825651178353 12.3955906620705 13.1930140726974 15.6999531641267 17.5308047189522 16.5774135158692 14.7937651977979 17.542731770848 19.2396444115837 16.3942876573702 18.3145997724493 22.6554681388133 13.463308198331 17.8893735294253
TCGA-AO-A03U 20.4301951920882 10.5389760849634 11.4184852556997 3 9.09397144608495 17.6368265841441 11.6489879562017 10.4247030700661 3 17.821606343746 15.6753335250682 7.21656304884972 10.1381559394147 12.3042285843587 3 9.13601932603145 10.0027212414596 8.66864557873137 12.5537774795228 8.52943139378661 12.5640683931274 12.7351965113183 3 17.2311603916584 14.804342542269 16.4549273438374 17.4267018800328 14.9606224106747 15.3295271259528 19.7819455326827 12.7742356415908 10.1968453123963 12.8234066478258 17.7505151333358 16.7448245289049 17.3142546079333 13.4679090909356 16.9527275815533 18.6263700014068 16.3060307583696 17.0288498544424 24.2469172971449 14.0139445507638 18.7205951803233
TCGA-AN-A0AL 3 7.80605445709185 12.5454262169079 3 11.469037941806 18.8203082457909 10.6045150515367 12.0040055659759 11.3390095838832 16.9646622754363 18.9857875226555 3 3 13.0903943843171 7.60316310915786 7.26287290656511 9.98012881025166 12.0793304263172 9.34724264397967 3 13.4002800875914 10.2285303984322 8.85767685338172 17.5699547526134 17.4517703266036 14.2809649875384 13.6513067460087 17.4807514046485 14.090562044991 13.5828962943835 10.1748723897593 11.5830112651018 13.2438389744184 14.0264029938007 15.4562701437323 19.3468376117799 14.4347921517663 17.7957883684192 19.0698936714107 16.5612241338506 17.9664450301815 23.1162470112744 15.3540733784956 16.8841112991498
TCGA-AR-A1AP 9.01429073655402 10.2206601712839 9.37454769864034 3 10.6078636891886 14.4794631055982 16.3304978014707 9.73524884252837 3 17.9635160673139 18.2086645705627 7.72034515648435 8.1129720926251 13.4508820197657 7.73332060927725 10.9121486460119 15.9869648545316 8.20734203640476 13.0955768431218 3 11.3837478816692 12.0201128846465 6.63013098669044 16.7518109683492 15.4429837898162 15.1760510216619 14.001614288715 14.106666313537 12.5370162539963 15.7616289948317 12.5752523385832 9.98916773004583 12.3517774252139 14.8905076252778 14.5588129767859 17.5350131147756 13.0537178674167 16.9110040829075 18.1168717393501 15.1715954530325 16.6987170923293 21.8415667070184 14.0213047492951 16.8053863069324
TCGA-AC-A4ZE 3 14.9570602169374 8.95629606868271 8.09130127508826 9.19607906494882 14.9895414643616 18.6329188492512 3 8.27621504033416 18.6615442239512 16.3287402055457 12.2870746820993 11.9712919574425 13.0270515119325 3 14.2013950732437 14.0956582017244 7.79644526837427 13.1188319355952 3 13.2518788565021 14.5745129661621 8.12636050333173 17.2209589561812 12.2202715050579 17.3494679516243 13.4622734526426 12.8032845213821 11.9762540263951 15.4710530642644 15.2572751319905 11.2951498244475 15.5532317951788 13.9370613749621 15.6089849068186 18.7312120453833 14.4798188936796 14.7150072602981 18.7814788691624 15.9876222943318 17.899132669018 20.96737849935 14.8439805131279 16.7736525618453
TCGA-E2-A15C 10.3709330726818 12.4838303148295 10.1526614655921 3 9.403030441629 16.2484184283329 20.3675286073932 10.7362499189563 3 17.0898903496062 19.2024432116802 9.05678326711726 3 12.8160412450535 6.58866379937153 8.14789283577114 18.9726346284916 9.29362435224965 13.1584865791605 3 11.5167218485306 11.8798298840642 3 17.8821695588964 14.3067288873063 18.08105269502 14.031450679074 15.9141734868016 14.0316877146415 17.0378293189007 11.7520884372065 10.884793050391 14.6105460850824 14.7771175006634 14.3499006222578 17.5563857911772 13.3364078542517 16.4696707283092 18.9680691353423 15.7519092934078 17.1255606390811 21.9887988878844 13.7167022718442 16.8431693931189
TCGA-B6-A1KI 3 17.6505732279693 10.2782030621433 3 8.95082518011148 15.6629172088752 14.8223322321556 7.52749475925589 3 17.1409208107907 15.4949321212165 9.59141569012493 7.46440890187685 13.1578243420924 3 6.75876758450609 14.788965759937 8.52626572425853 12.880756892545 3 13.3976693544153 14.7548948365908 9.10454668139977 18.4764402123009 9.03684188156103 16.752027615874 14.1262290935044 18.5907870619755 14.2232857710768 16.3046171114114 13.6430561272259 11.0470593103223 13.4765298248908 14.3557761253839 17.8722552621823 19.52980109477 13.8265321456681 15.6135666863317 19.5264468434289 16.2580673565387 18.6769121836011 22.9871083023908 15.7351356619362 17.6762901626611
TCGA-AR-A24T 12.0676191585182 10.3858479990766 8.87010254982563 8.98368113880349 9.109662894132 18.8942041317535 13.8235725567785 9.95842563354302 3 16.5011765853196 16.3978109819755 7.23163431607554 3 15.1140528054979 6.31858133827334 6.90875589494538 14.4508096115825 9.00056325973682 13.5314739864772 3 12.7317853488739 12.7511012279498 5.31937354902103 20.1713550277951 14.316123502186 16.7786140615009 15.208483544597 14.6338563349689 11.4747619358537 18.3736619730053 11.8505328846722 11.742327054538 16.1770298970549 16.0443987551914 16.0326281353431 19.3406768418237 14.4308686297337 18.1071550784088 20.3472905974379 17.0317352501202 18.3844571178505 22.1025256177415 14.363786212678 17.8734754684299
TCGA-AN-A0XR 3 17.4775105243624 3 13.3072033924109 3 14.0843364480156 8.87662450801277 9.66259721168053 3 8.75222353087315 10.1737520428201 9.19597122088239 9.59725215214811 18.4135272462544 3 9.5848625447256 14.2537696315886 3 8.74070727618235 3 7.89592197626224 15.6620530234876 5.68002951880379 15.7432333246438 12.2606894197594 16.108213560467 9.50610763859498 14.1214327462262 12.5278012396987 13.0604748975164 10.2365818053065 9.91640215571 12.678509443771 12.6201905723188 13.2693349047745 15.2286625430653 12.5938470905722 16.2394791326948 17.3545429559787 13.3658797700138 16.4694371993731 21.9118832961919 14.0464987494167 16.48361664599
TCGA-AC-A62Y 3 19.8349645357961 9.23153408466921 3 3 14.0523886546251 15.2400972933402 3 9.53349029379274 17.766206410707 16.714393218435 8.55081240863337 8.94935893556544 15.8128062067686 3 9.51413481156099 15.1560085977517 3 12.0232672659399 6.43569445264249 12.4776063806837 13.6027630423897 7.99472488520484 16.5615767897788 15.2297892299059 17.2415435303107 15.6021101787311 17.2299413135641 12.6874307631835 17.147294745189 13.8750791616543 11.0607237579266 13.0540734267377 15.9793180378172 16.0659849210598 17.8587370833435 13.5935716172903 16.5331924888693 18.6570155251888 16.1385296104155 18.0179584778404 21.6731578751022 14.8317633323302 18.1543203828476
TCGA-A2-A1FV 3 9.85587352257543 8.75342369823026 8.86684224012913 8.99266058643935 16.5164738645478 13.3831345550304 8.53745735187002 9.63164128240781 18.3240569748736 15.8734364719911 3 11.4441921706421 13.9447642390619 3 6.798182274647 12.2831911685048 7.59796748456362 14.4929879052107 3 12.2916690403841 12.9216266979397 7.52695079535906 18.879101180134 13.1459486398498 14.4456898517416 13.6156237314691 15.1978155418112 13.5752450116652 14.8847069859157 13.4077441535337 11.5209992368428 15.4676583857168 14.0431569317125 16.9264034522262 17.9461657371649 13.761367888193 19.236585010375 19.725402794595 15.943249728707 18.2850486975566 20.7590280305743 13.704008217822 17.4647863269684
TCGA-B6-A0RT 9.45671284772762 8.94598062763651 3 3 3 19.3219780557958 10.8393580788292 3 9.70988790618781 18.8501481730099 22.6908430949726 8.15404745285954 11.2243382089054 13.6738391020682 10.7768832573385 9.59196963866448 13.0133693513092 11.206008478922 14.2358245654595 6.07172516321346 13.0976253082836 11.5436005989201 5.28765839109407 18.4408001669704 11.4622586988622 14.8614485383126 15.0854832138252 14.2173820525631 11.4351033189019 14.8990561234289 13.8084368787082 9.85372935424883 14.3245962012039 16.9776263195238 16.2063285038313 16.9796220819349 15.6099221021558 16.6184913610993 19.3005134035955 17.4307903129365 17.2962672860242 21.5106175300273 14.3559013130202 17.7987522245783
TCGA-AN-A0FN 8.57956893351309 10.9117460684635 12.3759428504624 3 11.4836968563756 20.044743253113 14.2774973883577 9.70783257014616 3 19.3999171496091 21.5934497225204 3 10.955704400941 16.8765551967812 7.30995434485875 6.9733705655109 14.8317488785164 10.9786971680848 15.0140556928955 6.1680837199372 13.7818748186218 12.4162638022333 7.70719739121969 19.744840226791 15.3849422270165 16.3792849449428 16.0556323107783 15.8744756674593 14.5875904468186 17.6911070668833 14.6739838849899 13.1213090908341 15.3400893174348 16.2537623133305 16.8743252901559 19.4512446525524 15.2639412970405 18.2738876422774 20.6704594074936 17.9610280283208 19.361746383791 22.3807972238424 15.4644929202902 18.3292796894749
TCGA-A2-A25C 3 11.7014872625847 3 7.44255431759883 8.53402615172705 16.0542812115593 15.6917205072032 9.06056003314027 7.62448697067627 16.9259641198751 17.6290878173999 10.9647560708674 9.79319159373883 12.7729772806585 7.94952658715964 7.29852711076124 14.1498371318979 8.11218123448611 12.9383278263497 3 12.4091764603482 18.0584864660188 4.87134280226186 19.255524285796 10.9879486151998 15.5191557687512 14.5393389344279 16.0653552266145 13.6510641540185 16.7103433284607 12.0464746881946 8.90416066394362 13.4290372960722 15.5824426512535 15.4952169958665 18.1493577953317 14.1218858066294 17.0044227465904 19.160174022711 15.9739237170555 17.1392084591098 22.154790409186 13.9945008735095 18.1068421466981
TCGA-BH-A1FG 9.74204934706303 12.9847155386051 3 8.2477231124862 3 15.8429540620529 17.4433526989026 9.88564566213685 3 17.5960301207997 16.9454298722162 3 9.40941703279741 16.2483832431303 3 8.671447482894 15.648435680189 3 12.0622952040068 3 11.6602727599444 14.1214734323893 7.31947862753947 17.3546438627472 12.0710900829675 18.9612216637718 12.0399261531361 15.7184394142726 13.620624822074 15.650027523449 12.8459767488507 11.5257534067338 13.8525948105537 13.9766298906959 14.5880688148434 16.7642562053656 13.0249224603539 17.0604325675763 17.7642653268431 14.8346915831421 17.2044786597091 21.2785378741982 14.0475108143573 16.8282650014916
TCGA-BH-A18M 9.68876598781826 10.8999247299098 9.06173209877367 8.19536967440946 9.30176992941796 17.741536329545 20.0739648259342 7.86980329088607 3 19.0288787616359 18.3378869029711 8.95586296441113 11.0808523606 16.7422518665053 6.49495255365731 8.04837097252466 14.5424319824806 8.46858871470599 14.7555653106277 3 13.2479501902825 12.5417203813469 7.26842590619902 18.6166429428345 12.9868860945373 17.598233320967 14.0544552159223 16.0625073755926 12.0092878897747 16.6577698376966 13.4867641467874 11.6642439521456 14.8484510336947 14.7691219478113 15.7924698554047 17.5218316720422 13.7361225477793 17.2942370492414 19.4253144585157 15.9421835620197 17.6625457308521 21.6489408089118 13.5508659521213 17.4222529795855
TCGA-AR-A24M 13.3318363716044 21.4682124787665 3 9.97496891307234 3 11.1611485972592 18.3433596183385 10.1234153713445 3 12.1400435372411 15.9061119538253 6.93135157494562 7.31407942053745 18.5318380159692 7.49732870869519 7.5529865141168 15.9410256721596 9.35449000960816 12.5185076895296 3 12.1359464240671 10.7524599980425 3 18.1342961492312 14.3003480068077 14.9857621053889 16.6692490237195 14.2469181094158 11.0574172818281 18.8275251107701 9.89653426834726 8.90795705618086 13.3021145772508 16.6969491496805 15.5897807719693 17.2365879300624 12.9079841389535 17.0963935970615 19.2859906878663 16.250761054954 17.680653219948 21.7198596828583 13.5724240521798 17.5057976217974
TCGA-A2-A04T 13.5121249275135 9.83608761738672 8.99234591353862 3 10.8043298106216 17.0914901489334 10.35386742551 8.77570784656226 8.31191386555667 15.5301987179417 18.5237555510901 3 8.71092859478288 10.3962903215147 9.887684415336 3 10.1418830205457 7.83177556385307 15.4062915153634 6.2172154097307 10.7092754186073 10.5594471368714 5.41959694893785 16.1044998537591 11.9470691276179 12.6592705871069 12.8779287073868 13.4450577733762 12.9374906125918 13.6052588739025 11.0337839892149 8.61985685039292 12.2274605965231 15.1483623982221 13.1033837219674 16.6588432930635 13.863523501363 16.5715080466645 17.2531457218287 15.3438478988255 15.6493584226566 21.8196042900767 13.414152222759 15.7317015568706
TCGA-D8-A1XM 9.17128615173578 10.0592166197241 13.2180368374933 3 12.0843682919726 15.819060734603 17.9237975542329 3 7.87213476907365 17.5494775698531 19.3936102278583 6.92232289117509 7.30490269793275 14.924511720621 7.48809385747125 6.60430101174799 16.1381043179731 9.51289601665864 14.1207351825039 5.82023276255637 11.8373664986741 12.7118161391822 8.03459756619399 19.3531554443244 13.2745981592847 17.344810319698 15.0570755579816 13.5444112078092 14.1059918216732 16.9755981182008 13.3993405522986 11.3638761747999 14.729653584851 16.131857652569 15.5754974304047 17.6794922739597 14.7146205791732 17.4489191573208 19.464133456329 16.4974667678317 17.4554034798126 22.6739402338158 12.7420951205794 17.3607496959689
TCGA-A2-A0YI 3 11.2696527705154 8.75987086832136 9.45003389859602 8.99912632224815 17.5504602701751 14.2324967394156 3 3 18.8219907232178 20.0245481337367 10.3711643972417 11.2586858665356 13.496148254164 9.87369027447008 3 14.4805924420643 9.7273041958933 14.4959800774007 6.00808203945629 12.9121418445452 14.2012426346025 7.74669904693225 19.3094617684427 11.7675345203377 16.3694153714537 16.0021203467536 14.3140163743792 11.776805814739 19.1170427974402 13.1586742014815 10.3625037309973 15.456950955853 17.4644357972179 15.6097821862526 18.3853560693827 14.524552023535 17.2869260048215 19.7213958732259 16.8530674489006 17.3768449444701 21.0153213678818 14.1428748480938 18.6172829234565
