X26330 X57818 X3938 X11081 X4969 X4958 X63827 X4166 X166012 X10082 X1634 X230 X727936 X3037 X6382 X10057 X960 X3099 X375790 X2683 X22856 X4669 X2806 X8480 X9818 X6548 X5903 X8604 X55746 X801 X5566
TCGA-D8-A1X6 3 3 3 10.7308154790704 15.6381630089072 16.0582302252249 13.6991086822418 11.6120238697075 7.36837812157575 14.7353598761238 18.7255959547184 16.0639459222796 15.3303928918865 12.4109553529193 20.0550324087412 17.3845252202259 20.6841278655851 18.0367986609725 17.4537050371444 21.4228561984324 17.8655441451084 18.2338359726245 19.7092474421854 17.7856822506543 16.7705895438834 18.2760207583831 18.030363890538 16.9547292331349 18.3675532179722 19.8590922735331 18.9645080583894
TCGA-A7-A6VY 7.93350380613904 6.94184025424894 9.5916145176313 9.39352203456983 12.6894929627235 15.7435371466403 11.6166895624076 15.1414624225051 11.9742711026725 15.0600858867998 19.6830905233557 17.8546375943625 16.5581243380884 15.6459016230385 21.4548647719552 15.5359230474826 20.4525872300527 19.2477116343021 20.8667347204964 20.2120185342964 18.4290275435164 17.9116156879205 19.7034387454065 18.0138099726888 16.4995068181818 17.6459631495724 17.9200790270063 16.5122538094305 18.1932157043306 19.550748418252 18.9047849830938
TCGA-E2-A15O 8.15873824002979 7.16008416446146 7.08886967338204 8.63780089067625 12.9906981950314 14.1017863962909 12.2287784596293 10.5046527219554 12.5275561175486 15.03914763433 17.9534624769981 16.4930349036295 15.3622708298784 13.1146804122367 19.4213340885191 16.1728589130164 19.0924211214214 17.8511464228734 18.2559499159601 19.4560885542053 18.4261190936759 17.5253171846617 19.1088091312568 18.2683091103322 18.7134523687685 17.9731561227654 18.3827641073916 16.3169376912197 18.0439057790661 20.0188821645735 18.6532149578201
TCGA-A2-A0CY 3 7.7456288864894 3 3 10.6104636175822 9.64196838020141 8.64684761096275 12.2321692069801 11.085809021693 14.1418448285719 16.7067107482839 21.2591087536141 16.0376801446399 11.5195938023618 21.931310696139 16.4185833577427 18.6993721627713 18.4405069593213 19.3156894415886 20.3790948503502 17.1783835201981 17.3309479636907 20.1931460995584 17.8612068340345 16.4075518170474 18.0958739649399 17.7331552167277 15.5980227134778 17.9480062278392 19.4441836612783 19.6713471134332
TCGA-OL-A6VO 3 3 14.2412500010631 11.5058892192571 14.1563146026063 13.5454468945509 9.85542920488579 14.1733614066306 11.6089031264742 14.1695159055021 17.949785942515 16.6326468862713 13.4776590478016 14.0219565000043 19.4031175144726 16.2974106519644 20.7577530055581 18.7265654423891 19.2472827950422 20.38976822057 18.5765416379561 18.7447186639224 18.2778742219294 17.2849286474745 17.4228860354468 17.6251885600179 17.3346167919892 17.1155272637683 18.0882541914601 19.9239858528318 18.1212746865394
TCGA-A2-A0CL 7.96507244263896 3 9.14431713214249 13.5595865619168 16.1451423642463 15.8767072148749 9.81718279490612 11.0295524529769 11.4934598511583 15.3673619261127 19.6630118848846 15.9111007035007 16.9562165861813 16.6880284759816 20.2221618523584 17.1124070086244 19.9627771255512 17.7975475814993 18.544122180154 20.0473654107674 18.6649580495625 17.8254387957079 19.3280508667366 17.6858808124653 17.1062767282437 18.3811182738504 18.316601872514 16.8793807162312 17.7067660001005 19.7448449056397 18.4441684143115
TCGA-AR-A0TQ 3 9.52142639641883 11.1077540656568 12.2489517480512 15.7286994061816 15.1430202436588 8.68331857852798 10.7743446383076 12.3999383779006 16.3057196942162 19.2060373363456 17.2861489734082 15.4475773246202 14.6976857810729 19.4854444309495 16.3673497815953 18.8783940215457 18.9783895482329 19.4282344235761 20.527577299825 18.0699415281168 18.6524164717931 20.6624028101142 19.9060384906089 17.6211033659869 18.5750445682326 18.1890396538394 16.1731532412304 17.4273646499502 20.3191151321874 18.2678087564678
TCGA-E2-A573 3 3 12.7070314319357 9.65430930966284 11.1133457289229 13.9365584190672 11.5834500984894 13.4590176941925 13.6689020175711 14.6777877176695 18.4809939255904 17.840850988301 13.3217523778788 14.5866671777184 20.7475657387292 15.9701827322724 20.163630169073 18.3250993140792 19.7565194011815 20.4088579651475 17.7573162665167 18.3638759063589 19.1863354685052 17.9495920241239 17.3329641499942 17.5399670056792 17.1618614834394 15.9467284986075 18.27720742328 19.7760657603883 18.5281322944382
TCGA-A2-A0CW 3 3 8.87361602146107 11.0462643455797 14.354409426478 13.4942388497126 12.0132758454332 12.8167329168656 12.4965802753435 14.0927721008517 17.8557143060484 17.2042277701951 14.542080861687 12.7508530483356 21.6810184397911 17.9679834882489 17.5359663366468 17.8558091086957 19.5824207087295 20.3310931818421 18.1076373691375 17.705201108241 20.0127302592604 19.3077609612839 17.3059118487647 18.073556044845 18.0833866663946 16.5480485685814 18.5087380825599 19.6365097798822 18.3013220307418
TCGA-AC-A3EH 7.99084247076189 10.6118420568804 6.92659988210309 12.4375798139283 16.8036114654929 14.9070988906365 8.28350859521034 13.5751430834346 13.3822176115292 16.4302145512522 19.154975348948 14.4496757241615 17.00762488972 14.1610243148529 21.4241504992059 15.3482812599299 20.7152828897865 17.966187537536 19.6119554027403 20.4845160903947 18.3545926094979 19.0454770322883 19.0169366240618 17.5417708110056 16.7315121706566 18.5579115823424 17.1347479745104 16.5843015453902 18.8461925582392 19.6091110193218 19.5091956568429
