X112714 X114 X113457 X111 X3357 X80310 X1902 X196883 X7846 X5154 X5155 X10746 X5566
TCGA-A2-A4RW 12.5480298004693 7.7433523787487 15.9008176649643 17.3440805543841 16.3256147605069 16.8489469161735 17.5828749982556 16.5293906291452 21.254367917147 16.8436478652263 18.6185408791149 16.8336247488288 18.6762193953247
TCGA-A8-A095 12.8760763454449 3 16.7844083155281 13.6193273475667 13.7313833472277 15.8621046314326 16.7684129759146 13.7791282375347 20.0701726426479 15.2752251803569 17.1269960217745 17.3728768967628 18.5892256716153
TCGA-A8-A09R 14.2090242029073 3 13.3360648526886 16.702005511849 13.0602225916944 16.203886875563 16.4898241905055 13.7999682846327 20.5796733353228 15.6263634798958 18.8067439286948 17.7578320635419 18.5653874610954
TCGA-A2-A1FX 13.7725554551568 5.71882010297424 16.369236878961 16.0437824799503 14.1660777068674 16.6695423983984 16.8079020877308 15.430774718711 19.1392941597414 16.2956894328899 18.4652709565168 17.3073879181191 18.5073214047473
TCGA-A2-A0T6 3 5.92116667508023 12.8272289602022 14.7037974310693 15.079625734626 17.5016999053783 18.0675665787055 14.5145346330989 20.5006808151051 16.34504223837 17.5183902888726 17.7190448245043 18.6244068954486
TCGA-E2-A15F 16.2792009643006 11.7770078861413 17.3781264397449 16.1512910800617 13.4308848298524 15.1393486577127 16.7194047812961 14.0521625950594 20.2137495167558 16.3566442921166 17.5247932118021 17.7645804088011 18.8969059267082
TCGA-A7-A3IZ 14.1265978909474 3 13.6912171804964 18.3190004953817 13.1252580033323 15.9781033479622 16.8944131082112 14.8166323758859 19.3568013474463 16.0062243886533 18.2212477550326 16.7022422107559 18.5609185112317
TCGA-BH-A1EU 13.8012350981597 7.16428505063954 16.5770852166571 15.491579575617 15.6772592384265 18.3543401155622 17.728855582195 15.2909589099547 19.8560671874583 15.7044643848078 17.3780826772138 17.8628920014186 18.4292771572954
TCGA-AN-A04A 11.6140200152007 3 15.1985858045292 13.739265337474 13.9530287609685 16.9206749399188 16.6522487632642 13.9242860202016 22.0305031546048 16.9861452140609 18.9305191580605 17.0607443622814 18.8184833233876
TCGA-A7-A0CD 12.7090152361521 3 11.8194873758117 12.7042691921298 15.1436805280061 17.9335620470702 18.0386234154546 13.3422343791151 20.402066163476 15.9970918142536 18.2046874799089 17.3167915413295 18.2509697302814
TCGA-E2-A156 12.70515416146 3 16.0706291915018 18.155243995558 12.1633878619413 15.5685643743953 17.2703288139667 13.6500766512117 20.1324098951802 16.1367315082298 17.7321395782289 17.4635848840934 18.8308068197185
TCGA-A2-A0D4 13.0974367789482 6.65038569897188 13.3137218493796 17.1261696388686 13.2619578183831 17.428607285493 14.5779245500126 15.4662115981161 19.9022546020842 16.7030156958267 20.0201649266664 16.9716369857261 18.3124258085013
TCGA-A2-A04R 16.7085987506753 3 19.2687864430626 12.4365477574125 12.7514464002042 16.8511433056643 15.716598693735 14.6115363583906 20.4609233193543 16.8121381872644 18.3962156873213 17.4498083025453 19.1630856471381
TCGA-AO-A0J4 9.41472665037078 7.82086258236713 12.2555048480188 12.8346800741807 11.6137364156236 15.1967292333906 15.7560248377841 14.2083135977513 20.2780013773092 15.4711516670957 20.1264796138659 18.0175109822596 18.6083995219262
TCGA-A7-A6VW 11.6115805969389 6.47150914838889 12.1439378568103 12.0120647611515 11.2077239867051 13.7256210927073 15.9658415348455 13.2574610515928 20.1377623033847 16.0348947266157 16.9036218895407 16.1791428356294 18.461854011556
TCGA-E2-A14Z 11.0482863234744 8.32126239190002 12.645240790967 17.0930179967516 14.1029628915599 16.5056061608841 16.7999054406764 15.103597981719 19.4365349663314 16.1038949737175 18.1159888871572 16.7823773993378 19.0132257548858
