X359 X89872 X114 X111 X554 X196883 X54331 X5575 X2791 X5576 X5566
TCGA-E2-A14Z 7.80675039293799 8.69185008437577 8.32126239190002 17.0930179967516 12.9519681290517 15.103597981719 15.8453510706205 16.2130252894788 17.3694074782394 18.7514435309856 19.0132257548858
TCGA-A7-A5ZX 6.67627788024268 7.53192627542608 3 15.6474418998006 13.9172286826369 15.1588768527863 15.9631759785899 17.1675945949134 18.2122573412533 17.4241476560032 18.2419357882184
TCGA-3C-AALI 7.11985473679147 7.98992839045453 6.68188553224045 16.8821034587383 12.8422686712006 15.3332241749033 15.0931144886355 17.6546633062159 16.8714042363532 16.6857504963754 18.8383820146179
TCGA-AC-A2B8 8.88192300914451 8.38652423789072 7.0617548082755 16.5200268909932 14.1191029834599 15.4572976352161 16.5140564971666 15.6309235715974 17.9162855434883 18.5051819822683 18.4867007280324
TCGA-A1-A0SB 11.9379480789562 3 3 14.7513381898474 11.8469343951524 13.3520168141183 16.7940527568891 18.1173232412412 15.5825699611468 18.6856747359335 18.2581816039499
TCGA-E9-A229 6.1645495317838 9.72442061132871 5.75560998441476 12.9632157010288 11.1174033725493 14.1944564202218 16.1648835038627 15.6525406082439 17.5277721115595 17.7241424867415 18.3103462631803
TCGA-D8-A1JC 3 8.37567262810768 7.75303613354481 15.357585180831 10.6092155427349 13.222090260092 15.6486351348746 15.3740930829558 16.3731527008391 17.9155837925823 18.1849480866468
TCGA-A2-A0D1 3 9.79256621598003 3 11.2907242990728 10.1505280924742 14.2361292619115 14.4428396950646 14.6233021342758 16.3846535298951 17.2850950744316 19.1162064207801
TCGA-AC-A2QJ 3 8.31530325450956 6.99322217451582 11.3745398392254 13.3186537496319 15.9207488444518 17.9078393168915 17.1010498273055 19.4007913382803 17.0572634157876 19.2111307017721
TCGA-A2-A0CK 3 9.81795527325138 7.18577135877067 15.400999836314 15.2705846628128 16.1446635767014 15.9373813054913 17.5414108710552 18.2926555509001 17.4067238704879 18.7636764173939
TCGA-AQ-A7U7 6.61894101655962 10.0021270446707 7.66970767021694 15.416211022311 14.4452999536465 16.6163873048527 17.0226469828804 15.8343775281308 17.8555354407413 17.294659016317 18.1641756526761
TCGA-D8-A1XU 13.0428813396662 3 3 17.7603879347549 12.6753419662671 14.9863687602544 15.7734297936172 15.9577705354127 17.1261226177436 18.1021260651346 19.1380849056968
TCGA-D8-A1X8 3 7.26843865265334 6.00460782992167 16.4268538216809 13.8751082083894 14.9311002798539 16.2743666165924 15.9165523654871 18.2069696922742 18.1899770990349 18.6845293277295
TCGA-A2-A0SY 7.47727233319709 8.92924257884735 3 14.9954807392841 14.9371217269236 14.9232072379285 16.6931992018425 16.2281800002217 18.3268910317474 18.1091847468648 18.4450051124711
TCGA-BH-A42V 6.25360969069489 8.61786247209006 8.81996289619695 14.8370673238478 15.9965076232894 16.7984577871189 16.1732099051101 17.3194168866465 18.7441299158003 17.5486509338643 18.3482454146168
TCGA-A8-A08R 10.1918262543483 3 6.81844879694199 11.4281126731022 10.4603904292859 13.9241066701614 15.5426273283266 15.2734773679861 16.3026170750559 18.7115214753197 19.6933069133498
TCGA-A1-A0SH 3 10.0003199421225 3 14.2429879820686 12.5741380935907 13.6448032449932 16.8684654829622 15.8045040569501 17.8614330156691 18.0544466305851 18.7469930170182
TCGA-AC-A2QI 9.61156608868592 3 3 13.52699865562 13.2016368264816 15.1405985471306 16.4840504564547 17.4110679797544 17.7851155560562 17.9097361152572 18.6572467678443
TCGA-AC-A2FM 6.44499690023672 9.23473368130253 6.93411162132992 16.6356116195806 14.4545511465942 15.1568951935027 15.1356503172962 15.5716849361512 17.483062552954 17.9622679843183 17.9974922000211
TCGA-AQ-A0Y5 6.55118449795171 9.34974811202048 7.04327238155669 15.598535731297 11.5446596692921 13.4948043840803 16.2412376682089 15.2475129194417 17.5070972723635 19.028946976271 18.6309332251494
TCGA-BH-A1EV 12.3150450676431 3 6.24872100718853 15.4454780739913 10.5141273610515 13.5835495948238 15.4563968807028 15.0479548405122 16.7909257019673 18.7524559758291 18.8363203866248
TCGA-AC-A2FK 8.98815318452016 3 3 15.9466039461974 14.8494177724463 15.4688707068948 15.9995028081145 16.7473045394929 17.9374846390411 18.295181773965 18.4683622761501
TCGA-A8-A07B 11.8064135262686 3 3 13.0175110974868 10.909526106655 12.5365423562219 15.4193557017267 15.600377366086 16.5998947917788 17.8298440522838 18.030033743685
TCGA-B6-A40B 10.8315353415182 9.80891954996824 3 12.6862341423496 12.4219783280484 15.639007050999 14.9562590770523 16.2137340579079 17.3917913427206 17.4305398915061 18.6588535157032
TCGA-AC-A2FB 3 11.0563441446989 3 18.426058944471 14.2603440453293 15.16811575607 16.9289002491717 16.6300622029497 17.6639419498692 18.2429731437981 18.4275494992807
TCGA-A2-A0CP 3 10.2578352523807 6.96490990783501 13.9183604073697 14.6627788641324 15.4472314835168 15.763383990356 16.9055760867524 18.3156473380344 17.7470964473746 19.3530565558557
TCGA-BH-A0BG 9.2158538903424 8.71834672997141 3 13.6456577709257 11.6077697471195 13.5104514454138 16.061706171075 16.3951662650951 16.7191664011343 17.6102785730831 17.8680711739694
TCGA-BH-A18K 3 7.38134184617519 7.02304058265154 14.5179499935859 12.6365339752577 14.4612723724914 16.1647522984458 15.9251198683578 17.872448427136 18.0493772123335 18.6454568720112
TCGA-A2-A0SX 9.05269040964806 3 5.95333218042098 13.3758707178676 13.031119640094 14.2368785614549 16.6133365701485 15.0934804572125 16.6623684943229 17.5818748980976 18.7741978200324
TCGA-A8-A07F 6.18495052195753 9.74714692443015 8.57787641492361 11.420643927811 11.7235200015215 13.2968963678368 15.6905852994265 16.0448282414999 16.6411295577 18.218035962832 18.0177455402763
