X114 X111 X5136 X196883 X5153 X5575 X57761 X6196 X6195 X1175 X207 X5576 X6774 X466 X801 X5566
TCGA-A7-A0CD 3 12.7042691921298 14.0112132734283 13.3422343791151 13.5401889704748 14.6249449986061 18.8250636368216 15.8687653390771 17.6829484678756 19.0968617598215 17.8197780126961 18.5133134399092 19.594458995739 18.1219577394617 19.0551001956504 18.2509697302814
TCGA-E2-A156 3 18.155243995558 11.9702860577289 13.6500766512117 11.6561524108742 16.4063278240102 17.1053674800483 17.0025587429287 17.9467856085527 19.8819356809 18.108392906216 18.4589640508396 20.131959121998 17.7585995440595 19.1716095318986 18.8308068197185
TCGA-A2-A0D4 6.65038569897188 17.1261696388686 13.4068961573734 15.4662115981161 14.2407912994256 17.4235605831985 18.5644580980932 15.397583423769 16.918014649794 20.2101636338803 18.1325321830238 17.3582912166027 19.1290755083251 17.0823846909256 19.877087981212 18.3124258085013
TCGA-A2-A04R 3 12.4365477574125 13.2847056346982 14.6115363583906 13.1100387049447 15.5421488385886 19.3969995253272 15.3851917196418 16.851481318896 20.0962897020223 18.1851729821703 18.2490488627835 18.8418884939578 17.8326622320513 19.8399380123241 19.1630856471381
TCGA-AO-A0J4 7.82086258236713 12.8346800741807 12.1847983531529 14.2083135977513 13.7449995870383 15.3172447494063 17.9765367344469 16.4337794865012 17.9973913037074 19.5596705933077 18.2519780101698 17.5223497178459 19.7897183058556 17.4211372307273 19.396060382399 18.6083995219262
TCGA-A7-A6VW 6.47150914838889 12.0120647611515 10.2598254791499 13.2574610515928 14.0427298972081 17.7709919741308 19.0008735027826 16.6894759021045 17.1916699975572 21.549373965307 18.1573475990571 16.8334449980884 18.7196866802182 16.3906333608133 19.4942914146109 18.461854011556
TCGA-E2-A14Z 8.32126239190002 17.0930179967516 13.2885096016723 15.103597981719 14.4192284561126 16.2130252894788 18.5077275868362 16.2868904971471 17.5621022453678 20.5874605848586 17.6164198080693 18.7514435309856 19.5038180547505 16.9211983106971 19.5374609710704 19.0132257548858
TCGA-A7-A5ZX 3 15.6474418998006 13.8125583154512 15.1588768527863 13.4574953119573 17.1675945949134 18.171488844635 16.9598823245702 17.7927842313248 19.5832470698919 18.3243244383164 17.4241476560032 19.6063942731738 17.79004735002 19.0692566534579 18.2419357882184
TCGA-3C-AALI 6.68188553224045 16.8821034587383 13.1106866879436 15.3332241749033 13.2782448063368 17.6546633062159 18.773111251376 15.5873185958744 17.0110086667214 20.4855558537526 19.3275655538066 16.6857504963754 19.0472288972792 16.3432739680506 19.9368263804169 18.8383820146179
TCGA-AC-A2B8 7.0617548082755 16.5200268909932 14.3882274685076 15.4572976352161 15.032784264585 15.6309235715974 17.6185784264466 18.2752044085899 18.2395895579416 19.6867040610891 18.1848412979654 18.5051819822683 19.6959997703711 17.5233476400022 19.5983287573311 18.4867007280324
